OTUId,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S1,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S2,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S3,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S4,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S5,S60,S61,S62,S6,S7,S8,S9,Sum
OTU_3391,0,0.00659489225594777,0,0,0,0,0,0.00379413048014721,0.00290136799500965,0,0,0,0,0,0,0,0,0,0,0.0113576993844127,0.0192858717214018,0,0.0325470508303566,0.0371602331124867,0.00520681467905194,0.0399446919649716,0.00753344310636146,0.0318493877839904,0,0,0.00158937029149051,0,0,0.00827660410933394,0.00669224591772999,0,0,0,0,0,0,0,0,0,0.00431872165838912,0.00909008271975275,0.0306602166655311,0.00956186183109654,0,0,0,0.012419112360285,0,0,0,0,0,0,0,0,0,0,0.280783798867747
OTU_2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280618785789579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280618785789579
OTU_709,0,0.00164872306398694,0,0.000550185137298701,0.0758926084776917,0,0.00104182945251862,0,0,0,0,0,0,0.00576807715380001,0,0.00221948485756456,0,0.00546881408766509,0.00616589336087432,0,0,0.00557227237267358,0,0,0,0,0,0,0,0,0,0,0.0206465821303832,0,0,0.0023239060212405,0.00343017871231091,0.00120957011877979,0.00177185584180871,0,0,0.0474840071226011,0.0387915297553852,0,0,0,0,0,0,0.00223954134193317,0,0,0,0,0.0458201316110163,0,0,0,0.000603285492793755,0,0.0116397013585194,0,0.2802881774708460
OTU_1437,0,0,0,0.00605203651028571,0.00835514955717707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206915102733348,0,0,0,0,0,0,0,0.0989250148387522,0.164293537787514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27969488972106200
OTU_333,0,0,0,0,0.279201247702334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279201247702334
OTU_482,0,0,0.00133061001816283,0.0016505554118961,0.263187211051078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105520015828002,0.00228185469149325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279002232755430
OTU_3330,0,0.0115410614479086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110974242878228,0,0,0,0,0,0.0139306809316839,0,0,0,0,0,0,0.000770623819982276,0,0.00238405543723577,0,0.00344109702173053,0,0,0,0,0.00120957011877979,0,0,0,0.238739035810855,0,0,0,0,0,0,0,0.00223954134193317,0,0.000653637492646578,0,0,0.000974896417255666,0,0,0,0.00180985647838126,0,0,0,0.278803798747175
OTU_1072,0,0,0,0,0,0,0,0.00948532620036803,0.262573803548373,0.00366161770270105,0.00302311168886134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278743859140303
OTU_7528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681461963064762,0.00551024906325766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312304809494066,0,0,0.00120957011877979,0,0,0,0,0,0,0.0129561649751674,0.0181801654395055,0.0425836342576821,0.160161185670867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278646070105314
OTU_5108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580120156394037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215131957700815,0.00340669074061457,0.00204897039237783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278599634473211
OTU_1863,0.0443058466676891,0.0197846767678433,0,0,0,0,0.00104182945251862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813676270758916,0,0,0,0.0247527416351876,0,0,0,0.00874153660319781,0.126789194626653,0,0,0.01338449183546,0,0,0,0,0,0.00280465572850933,0,0,0.0237252614721525,0,0.00606005514650183,0,0,0.00632451064098915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278528476847461
OTU_7217,0,0,0,0,0,0,0,0.00189706524007361,0.0174082079700579,0.00732323540540211,0,0,0,0.00807530801532001,0,0.00332922728634684,0.0287091461295538,0.0123048316972465,0.00154147334021858,0.00340730981532381,0.0206634339872162,0.00557227237267358,0.0048820576245535,0.021752331578041,0.0177031699087766,0.00921800583807036,0.00968585542246473,0.0212329251893269,0,0,0,0,0.00688219404346106,0,0,0.027886872254886,0.00343017871231091,0,0,0,0,0,0,0.000988552561339687,0,0,0,0,0,0,0,0.000653637492646578,0,0,0.005849378503534,0,0,0,0.00120657098558751,0,0.0149653303180964,0.0216919739696312,0.278260545662159
OTU_5492,0,0.00494616919196083,0,0.0011003702745974,0.000696262463098089,0,0,0,0,0,0,0,0,0,0,0,0,0.00136720352191627,0,0,0,0,0.00569573389531241,0.000906347149085043,0,0,0,0,0.00693561437984048,0,0,0.220047362575183,0.00172054851086526,0,0,0,0.00343017871231091,0,0,0,0,0.0131900019785003,0,0,0,0.0181801654395055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278215958092176000
OTU_886,0,0.0527591380475822,0,0,0,0,0,0,0,0,0.00151155584443067,0,0,0,0,0,0,0.00136720352191627,0,0.0249869386457079,0.0241073396517523,0,0.00244102881227675,0.0344411916652316,0,0,0,0.00353882086488782,0,0,0.000794685145745256,0,0,0,0,0,0,0,0,0,0,0,0,0.1245576227288,0,0.00606005514650183,0,0,0,0,0,0.00130727498529316,0,0,0,0,0,0,0,0,0,0,0.277872855060126
OTU_752,0,0,0,0.0357620339244156,0.204701164150838,0,0,0,0,0,0.0196502259775987,0,0,0,0,0.00110974242878228,0.00151100769102915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148282884200953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277562462592759
OTU_7911,0.00511221307704105,0.0461642457916344,0.00199591502724424,0,0,0.0137315482320632,0,0.0379413048014721,0.0507739399126688,0.0146464708108042,0,0.00380134187368141,0,0.00461446172304001,0,0.00110974242878228,0,0.00136720352191627,0.00616589336087432,0,0.00413268679744324,0.00557227237267358,0.00406838135379458,0,0.00728954055067272,0.00307266861269012,0,0.00353882086488782,0.0184949716795746,0.0015966024300289,0,0,0,0.00206915102733348,0.00223074863924333,0,0.00686035742462182,0.00241914023755957,0,0,0,0,0,0,0.00719786943064853,0,0.0102200722218437,0.00170747532698152,0,0.00223954134193317,0,0.00457546244852605,0,0,0.000974896417255666,0,0,0,0,0,0.00166281447978849,0,0.277347754218723
OTU_1436,0.0119284971797625,0,0.000665305009081413,0.0011003702745974,0,0.0127507233583444,0.0104182945251862,0.00379413048014721,0.00145068399750482,0.0122053923423368,0,0.00950335468420352,0.0781562082081387,0,0.00605500976370324,0.0188656212892988,0,0.00273440704383254,0.00154147334021858,0,0,0,0.00325470508303566,0,0.00104136293581039,0,0.00968585542246473,0,0,0,0,0,0,0,0,0.0116195301062025,0.0171508935615546,0.00483828047511914,0.00177185584180871,0,0,0,0,0,0,0,0,0,0,0,0,0.0176482123014576,0,0,0.0136485498415793,0,0,0,0.0253379906973377,0,0,0,0.277166707762727
OTU_5065,0,0.00164872306398694,0,0,0,0,0,0,0,0.00488215693693474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000770623819982276,0,0,0,0,0,0,0,0,0,0,0,0,0.00395700059355009,0,0,0,0,0,0,0,0,0.265867179545197,0,0,0,0,0,0,0,0,0,0,0,0.277125683959651
OTU_5110,0,0,0,0,0,0,0,0,0,0,0.276614719530813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276614719530813
OTU_2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276612831266173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276612831266173
OTU_3969,0,0.00164872306398694,0,0,0,0,0,0,0,0,0,0.0456161024841769,0,0.01499700059988,0,0.00776819700147596,0.010577053837204,0.0109376281753302,0.0339124134848088,0.00340730981532381,0,0.0195029533043575,0,0.00362538859634017,0,0.00614533722538024,0,0,0,0,0.000794685145745256,0,0.00344109702173053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568664618602523,0,0,0.00487448208627833,0,0,0,0.0138755663342564,0,0.0382447330351353,0,0.276235133071663
OTU_3308,0,0.0197846767678433,0,0,0,0,0,0,0,0,0.078600903910395,0,0,0,0,0,0,0,0,0.0113576993844127,0.00344390566453604,0,0.0130188203321427,0.123263212275566,0.00104136293581039,0.00614533722538024,0.00215241231610327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909008271975275,0,0,0,0,0,0.00719001241911236,0,0,0,0,0,0,0,0,0,0,0.275088425951055
OTU_2849,0,0,0.00133061001816283,0,0,0,0.00312548835755587,0,0.0101547879825338,0.0158670100450379,0,0,0,0.00115361543076,0,0.00221948485756456,0,0.00136720352191627,0.0647418802891804,0,0,0.00557227237267358,0,0,0,0,0,0,0,0,0,0,0.00516164553259579,0,0,0.0302107782761265,0.0102905361369327,0.0108861310690181,0.00177185584180871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194979283451133,0,0,0,0.000603285492793755,0,0.0232794027170389,0.0849602313810557,0.274646012157267
OTU_3302,0.000852035512840175,0.0263795690237911,0.00133061001816283,0,0,0,0,0.00379413048014721,0,0.00488215693693474,0.00302311168886134,0.0247087221789292,0,0.00115361543076,0,0,0.0151100769102915,0.00273440704383254,0.047785673546776,0,0.00137756226581441,0.00278613618633679,0,0,0.00104136293581039,0,0,0,0.00462374291989365,0.0015966024300289,0,0.00104784458369135,0.00516164553259579,0.0165532082186679,0.00446149727848666,0,0,0.00241914023755957,0,0,0,0,0,0.0138397358587556,0.0115165910890376,0,0.0255501805546093,0.00614691117713349,0.00722801216113046,0,0,0,0,0,0.00682427492078967,0,0,0,0.027147847175719,0,0.00166281447978849,0.00180766449746927,0.274546883274645
OTU_901,0,0,0,0.274542383512052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274542383512052
OTU_1105,0,0,0,0.011003702745974,0,0,0,0,0.00725341998752412,0,0.00302311168886134,0,0,0,0,0,0,0.00820322113149763,0.00462442002065574,0,0,0.00557227237267358,0,0,0,0,0,0,0,0,0,0,0.00516164553259579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068299013079261,0,0,0,0,0,0,0,0,0.228856056271666,0,0,0,0,0,0.274380839882241
OTU_1325,0,0,0,0,0.00557009970478472,0,0,0,0,0.00122053923423368,0,0,0,0.00115361543076,0,0.00665845457269368,0.166210846013206,0.0314456810040743,0.0107903133815301,0.00113576993844127,0,0.0139306809316839,0,0,0,0,0,0,0,0,0,0,0.0137643880869221,0,0,0,0,0,0,0,0,0,0,0.00197710512267937,0,0,0,0,0,0,0,0,0,0,0.000974896417255666,0,0,0,0.0126689953486689,0,0.00665125791915396,0,0.27415264310608800
OTU_869,0,0,0,0,0,0.252071992545731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215774669595037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273649459505235
OTU_8268,0.00170407102568035,0,0.000665305009081413,0,0,0,0,0,0,0,0,0,0,0,0,0.0055487121439114,0,0,0,0.132885082797629,0.0736995812210712,0,0,0.0117825129381056,0,0,0,0.00353882086488782,0,0,0.0349661464127912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340669074061457,0.00273196052317044,0,0,0,0.000653637492646578,0,0,0,0,0,0,0.00180985647838126,0,0,0,0.273392377647971
OTU_3216,0.0809433737198166,0.0708950917514385,0,0.0011003702745974,0.00139252492619618,0.0794468147712226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120957011877979,0.0159467025762784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224226175968803,0,0,0,0,0,0,0,0.27335706573521000
