Kingdom,Phylum,Class,Order,Family,Genus,Species,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S2,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S3,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S4,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S5,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S6,S60,S61,S62,S7,S8,S9
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unknown,Unknown,6.67701533162,4.16666666667,13.3845069618,3.67218216998,2.0481334265,0.925891329203,4.61454866535,1.94970916299,51.057224026,6.95890961455,13.2585617138,16.2868181335,8.81429132313,56.996920177,12.4015385021,55.5857028591,8.39844571942,2.75131037977,14.5478302477,8.08887695509,0.995150133835,0.866496907967,3.74249151214,3.21050777333,1.43991401077,8.2890863211,10.9599646096,1.86877076412,11.6902928154,34.4352659497,1.8850158121,3.10909756544,0.195326055703,2.80841374076,22.7371987183,0.231294992074,19.4298135607,26.4356085881,34.4241718427,14.9815483513,0.323561133444,0.51821216802,1.79850606592,0.690680608183,14.0327884199,3.84195358714,0.413832811544,8.65673792073,1.84506880098,0.0830436564761,11.9582008178,0.199580104196,6.30648958121,31.9504407267,11.5184893784,9.48043764679,22.8443507122,21.489320576,25.87737647,1.43467515603,3.4114339269,2.09402397773
No Hit,No Hit,No Hit,No Hit,No Hit,No Hit,No Hit,4.24437025539,6.78505224132,8.92744900097,3.44770600508,2.15122739092,4.65785363594,4.32656387964,5.45529919291,2.54464285714,7.51481865979,3.67816405239,4.52982667565,6.92481350609,3.75300829701,11.2041939988,0.762221420618,5.64057962882,9.70752713314,7.27851595568,6.35027186682,28.8434526807,39.273190251,2.14677461478,9.66585064002,15.2134013405,6.71327936074,11.103738111,9.36854628715,29.4824571195,1.73681414703,10.8659346907,16.7115138202,5.29958257731,5.42016951687,5.62664544174,32.2695496245,6.61037259984,5.15366801429,2.60351966874,3.78754811317,1.00990293166,2.01554636504,4.11257252727,5.53743584824,7.26798272816,29.9893826786,31.2173881752,14.920131823,34.5591151175,12.2223227737,11.6038164471,1.85065187528,7.49222587114,1.31993164238,3.94964594807,5.55507819213,7.37968469091,1.34821687446,2.69604425231,0.0795878188749,8.49317921483,6.37411694319
Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7.91672868778,11.19396697,12.1331022266,8.25672912062,1.84881842862,4.75574852224,5.44590097127,7.21198067132,1.15665584416,6.99407253608,2.416222625,6.68840605395,6.33588535532,1.52139887915,7.02731894939,1.10412321011,9.15033596588,7.93632236317,8.767345136,9.87782775055,14.9842313095,9.67406329574,6.11647949856,11.7580104608,14.5451595567,14.1086636526,12.8621986286,18.6383227081,6.46277486327,3.14951537034,11.3385211243,11.0891451583,16.6284938081,9.07846767794,4.36131349619,20.3045817199,7.98985592063,3.67390195078,2.90631469979,2.48402841157,2.00632414943,2.68075140764,5.01267631995,2.83946472253,9.418772014,18.310329137,27.4749001403,22.4333231285,20.5328398368,17.7074627501,5.19763743753,0.844975506078,12.8273126217,1.16927504947,8.41856805665,8.17580340265,0.356105656202,2.12944170613,0.742186894746,0.272274117204,14.8203686348,7.57990657431
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unknown,Unknown,Unknown,4.15931273524,4.76807381193,2.57328431839,1.68081692798,5.87177401803,3.89935508941,5.60483597093,2.97962197666,19.5474837662,6.83165332708,1.91471674457,23.0248467019,9.86700039262,9.97492384591,9.5181643352,9.79125170559,5.72614922777,2.09465910641,5.86882108285,4.92884473384,1.90814406488,0.980720261913,4.30138417341,1.58538017507,1.91853331576,1.52717905583,1.98702351987,1.18972793391,5.8525877144,2.68220766323,0.202537042959,0.820062236866,0.619689263016,2.33229445793,11.1777791383,0.114348085969,14.0790903771,24.7595870785,28.0175983437,4.72401888814,26.0540249044,0.443470028402,11.7915298361,3.63566597918,5.31378354026,0.661307447293,0.453416819605,2.25107601433,0.955581045297,1.51874071748,9.62592760866,0.134781369068,3.76500334215,15.4546681058,3.59297141359,3.96832216303,2.20923800304,2.87845108083,16.7759029424,0,18.2068103718,5.75281312562
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unknown,Unknown,Unknown,10.3791438961,9.31285810583,8.4036494543,20.2531209761,3.72111937136,13.0790557254,7.48624600964,9.5594045938,1.50771103896,6.27574428184,7.01018002426,7.27324283132,8.87073027091,1.63584038775,9.26262546432,1.10725992378,6.66741481617,13.2401940726,8.03305237587,11.0911592938,6.11798690801,5.24772644598,11.7315225908,5.16626166451,9.11100520194,9.65066764799,9.89825259898,8.45829217922,2.30308442162,3.04866313042,7.09234978503,12.3659161633,3.15297897023,11.5591181443,0.355109287945,1.14607967983,1.89783462921,2.64159830435,1.87111801242,8.40244434745,1.13859201883,2.01305496039,3.09166085314,1.49887284762,5.57941420832,1.86258152586,2.96880060456,1.24799654235,2.40323729197,5.33129627954,4.41011661366,0.0388792410772,5.23554883897,4.23187623673,2.73800157356,7.50844933265,2.24899737242,1.86205341323,3.92165977161,1.84099191555,10.2301364157,23.2505695285
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Unknown,Unknown,Unknown,2.82390966891,4.37626390293,4.30658463648,7.81603971713,0.360256131227,0.547762989755,6.66440263533,2.73218380381,3.19805194805,12.6971635243,11.335668243,4.32070322192,9.07194738909,1.50625220889,5.63502726626,2.05611580747,6.23816404113,8.76639192533,10.6481651883,11.7171242532,2.852940397,6.95089123318,2.89370592844,5.46346398793,6.78280620988,6.28219955841,6.43294256433,4.00803627548,5.27960709901,2.65680213714,7.60402231461,6.41405820977,2.12776505349,2.45764953481,27.8903651095,10.9228410302,9.06557422735,5.86411272913,3.34239130435,6.92432839967,2.15217178155,1.14106333151,0.767385275051,0.455657345676,4.89134886551,7.40634005764,6.45579186009,3.5170811648,1.42804146395,1.70665360681,0.266545509617,6.0444260128,1.30707082449,5.54056484979,11.7545239969,3.8136564129,7.19817452634,2.18259721014,6.77574799733,4.59096049931,7.18941997293,6.56971258946
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unknown,Unknown,2.34120824207,2.37929726997,4.83038418316,0.269922259635,0.303554450796,0.00597831366717,3.72206751341,10.2032620383,1.77556818182,10.0214326379,8.65506480056,1.25119625704,2.10296427169,2.96033255356,1.59119049501,0.0470507049764,1.30879402977,1.7224917675,1.65998012441,1.66476471773,2.27519677736,3.77155329211,0.746931313659,14.7426806024,3.9496232901,12.1070339607,5.62191255622,9.20355571518,5.45075715296,7.83337054345,27.6747326156,5.27640490573,3.63782384961,2.7716122503,2.3204555195,1.94651628161,1.27637042611,2.66514895788,1.35093167702,0.567437800087,0.209579370527,1.88101051373,0.546187745657,0.00239819655619,3.71882935277,3.49158198089,4.73928532873,3.20733310522,2.76014105587,7.15878905314,1.69014084507,0.0362872916721,2.9737859281,0.152905198777,0.63991607658,1.76218708827,0.10372009404,0.128861827905,0.171989029889,0.131948226029,1.98896178278,0.324458660285
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unknown,2.92385225509,5.98247387934,4.02468524409,4.53634654713,0.388893343566,0.999125671626,6.75269985737,9.43115130002,0.0892857142857,0.390140986571,4.42906008531,0.595470173324,1.68089909698,0.716942392164,2.69369582971,0.643026301344,3.42558951843,4.11917148925,2.73657477272,2.61462039337,8.64627779397,4.03419425246,5.66988769914,9.56738543257,6.31635519231,6.10608768794,6.24861756249,8.41002963096,3.43788369238,3.09254540275,0.875883878762,6.54768442248,5.62182099408,10.3377686796,0.318373844364,0.678292055407,0.22294679932,0.639792754249,0.424430641822,3.60699972223,0.148298852829,2.13513378843,1.08556941349,0.115113434697,1.9413272172,2.10071287729,1.44661556731,2.06378648994,1.68218082271,7.74914427771,2.98652127821,0,6.94440408033,0.0112430293218,5.97429845266,6.85684825571,0.00345733646799,0.00322154569763,0,0.136137058602,0.162449234614,1.24720988563
Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidobacterium,Acidobacterium sp,2.61551874455,4.18773171554,3.74850002857,1.65258526307,1.22509994387,3.36579059462,1.90721999592,5.11199492169,0.3125,0.619537188976,4.53944589051,1.78286605466,3.12622693365,0.511620862014,2.60807713586,0.34503850316,6.29146969293,7.26992848931,4.32478192057,2.74048466134,4.88034346593,2.08366678792,0.919300078349,6.32616374132,3.08060476388,4.21485648197,3.92243603922,3.62754781359,0.669717602411,8.74565988929,9.3859929645,8.20245286473,9.04746324003,5.61107724863,0.644911120635,2.835312768,3.4751832344,1.07940495349,1.34316770186,5.9422245149,0.227963525836,2.12018536051,1.03112079087,1.40294498537,4.18105011877,1.36205065979,1.26668825794,2.26368204002,1.92011666532,7.43347191687,1.72951688626,0.0155516964309,3.88851753902,0.00449721172873,1.01757146604,7.47121498539,0,0.00322154569763,0.00154945071972,0.0125664977171,2.04519421014,2.93623581932
Bacteria,Proteobacteria,Alphaproteobacteria,Unknown,Unknown,Unknown,Unknown,2.09879430965,3.02599427031,2.45138187844,4.5101806138,1.54411848933,6.52757123534,2.48726482375,2.81509502403,0.46875,1.59237801815,3.22980689298,1.17321802006,1.79132312525,0.50825493529,2.12070918623,0.398362635467,2.3342264368,3.31248416827,2.71633111267,2.78411760757,2.38783028119,1.97089850855,4.35100548446,1.63777450564,2.11221189044,2.31573966986,2.50682002507,2.15385651432,1.73754511292,0.957711347032,1.17080623956,10.0302031851,4.04434000615,7.03368486424,0.346945856038,0.207905610853,0.693921912884,0.792872002198,0.553830227743,0.636879488909,0.11765859398,1.63685285764,2.01800207585,1.54443858219,2.27014755959,1.51069315941,1.47180539062,1.56674890598,1.43315836379,2.10909594204,4.57670755717,0.0051838988103,1.69795692987,0.110181687354,8.70180959874,2.82336598499,0.0172866823399,0.0563770497085,0.103813198221,0.728856867591,1.45162969905,4.41816048047
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micrococcaceae,Arthrobacter,Unknown,0.0106321900185,0.127443545669,0.230471800537,0.00344288596473,0.0034364654807,0.00672560287557,0.0081505128031,0.0440465857419,0.00405844155844,0.00502327450521,0.070864961365,0.0815227023004,0.552120141343,1.77047745671,1.04981690772,0.569313530214,0.465723063111,0.63326903217,0.117781294858,0.265154057864,0.00265020009011,0.0261913423063,0.0496213110473,0,0.00202804790249,0,0.0110595001106,0,0.0855750269747,0.0200164750987,0.00177664072771,0.0356946732565,0.0555241579662,0.0218508849608,0.0857160350211,0.00779646040698,1.93685031909,0.219806099619,0.252329192547,0.0158723860164,0.0674085694676,0,0.0935835701281,0.0719458966857,0.0877634365821,0.0197178826028,0.0431825542481,0.0288137729835,0.00298485824055,0.000532331131257,0.0181735574739,12.6850003888,0.170740213316,10.9192300774,0.27799632835,0.36231884058,14.2978149634,34.9537708192,10.0450890159,17.2517069493,0.0208268249505,0.105851761511
Bacteria,Proteobacteria,Betaproteobacteria,Unknown,Unknown,Unknown,Unknown,1.06321900185,2.95963936636,1.81710824556,1.45083214554,3.64723536352,4.24908643894,1.62738572302,1.38746745087,0.387581168831,0.36335018921,0.421101405034,1.8927444795,2.13486454653,1.22519732745,2.32751126215,1.94789918602,2.36508760363,1.46333859434,1.66366078987,3.01570786064,1.24824424244,0.398690432885,2.60381300601,0.588984543672,2.09497348327,1.54689307118,1.42667551427,0.704857681602,0.662276295718,0.625899779049,0.0426393774651,0.361522972726,0.760482663573,1.57326371718,0.612257393008,0.101353985291,1.79193489953,2.77897711661,3.57789855072,0.527756835046,0.118884204334,0.151975683891,4.73703016794,3.76277039666,3.32096844027,0.371606249052,0.201518586491,1.64778764249,0.748346601739,0.0814466630823,6.97561714372,0.391384360177,4.06797640152,2.10019787732,0.729084710202,2.72240362032,3.35880237865,1.17747495248,4.32451695874,0.305784777782,0.820576903051,0.954966978853
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.38488527867,0.766767778901,1.4437820232,0.117746699994,1.10310541931,2.26877003669,0.700944101066,1.23848635204,1.13027597403,0.641304711831,1.09159296256,2.04161202283,4.87338044759,4.01050169138,3.19160146474,0.713602358809,1.18675214275,0.615732351279,0.682763443631,1.82251460026,0.174913205947,0.945798472172,1.21702794463,0.301719076053,0.663171664115,0.665019451162,0.766792007668,0.194172577894,6.34743460952,0.71674378142,0.0852787549302,0.021050704741,0.0198300564165,1.12819569193,2.53678646503,0.0337846617636,1.62193796505,1.00482788397,1.23576604555,0.176580294433,0.129914697519,0.445961433056,1.25912439809,5.1345388268,1.27783563664,0.529349309874,0.0755694699341,1.70721604927,0.937245487534,0.0212932452503,1.25094653945,0.912366190612,1.09055770293,3.54155423637,1.01757146604,1.33542418514,4.48070806251,4.56331948069,9.27811090968,0.364428433796,1.55576382381,0.655820696321
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp,5.1140833989,3.00492922144,0.260947410526,0.404194812259,0.0435285627556,0.840700359446,0.442844528968,0.178777318599,0.202922077922,0.97451525401,0.278008694586,0.570658916103,0.630643894778,0,0.335888722042,6.08679286711,9.5501283544,0.756025798406,3.92727005043,1.74196146875,0.00265020009011,0.015278283012,2.7030556281,0.00451675263553,0.0253505987811,0.0236568184208,0.00737300007373,0.00112238484332,0.0148826133869,0.0446521367587,0,0.0164744645799,0.207224089553,0.189757685186,0.073470887161,0.0389823020349,0.050163029847,0,0.329968944099,0.196420776953,3.58123345426,31.0628332254,0.0527471031631,0.0839368794666,0.104145944744,0.192628545427,0.00359854618734,0.403392821769,0.0942362387375,0.0346015235317,0.0121157049826,0.0207355952412,0.00435932459531,0.00449721172873,0.152111198531,8.20158102767,0.0380307011478,0.0370477755227,0.0201428593564,2.58660411343,0.0541497448714,0.207101272522
Bacteria,Gemmatimonadetes,Gemmatimonadetes (class),Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Gemmatimonas sp,0.669827971166,1.9832743512,4.31039408773,0.247887789461,0.0526924707041,0.162161758222,0.635739998642,2.06371209079,0.998376623377,0.823817018854,0.716826339961,1.03498387268,2.00971731449,0.501523081843,3.32463974288,0.114490048776,2.98651928122,1.7283373278,2.38323088814,1.79566355642,4.86444226539,1.88286649691,0.381300600679,0.814822175449,4.45764928968,1.69277678478,2.75750202758,1.53317769597,1.20549168434,0.388781535572,0.758625590733,2.18103606077,0.583995161466,1.79292261337,4.01844935611,0.79004132124,1.56620126522,0.447462417082,0.505952380952,0.839252410619,0.116432983626,0.119587423389,0.0204182334825,0.0239819655619,1.41942731432,5.0356438647,1.02558566339,2.8579661078,2.06125781926,0.247001644903,0.284719067091,0.287706383971,3.72504286669,0.00224860586436,1.31654864936,2.29134444635,0,0.00483231854644,0,0,0.479016973862,0.644315070069
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,16.9540902035,0.397076171217,0.0171425306185,0.0151486982448,0.0108821406889,0.0448373525038,0.196970726075,0.0181368294231,0.00811688311688,0.00837212417535,0.0109023017485,0.333179739836,0.068708284256,0,0.152796438262,0.100374837283,0.176750319133,0.109117125543,0.16194928043,0.0872658924616,0,0.00654783557657,0.501436406372,0,0.0354908382936,0.00131426769004,0,0,0.00372065334673,0.00230959328062,0.00177664072771,0,0.0882437510535,0.029901210999,0.00408171595339,0.00259882013566,0.005573669983,0,0.00258799171843,0.218245307726,0.633640552995,29.3238327769,0.00850759728437,0.661902249508,0.008191254081,0.0409525254057,0,0.0828395973275,0.00596971648111,0.0239549009066,0.00302892624565,0,0.00145310819844,0,0,0.218393767543,0,0,0,23.6857537804,0.00416536499011,0.124260763513
Bacteria,Actinobacteria,Actinobacteria (class),Solirubrobacterales,Unknown,Unknown,Unknown,0.895230399558,1.95694304011,1.33711738824,0.850392833289,0.0263462353521,0.192053326558,2.23459892685,1.37062610926,0.188717532468,0.411908509427,1.36415050628,0.521036401659,1.83303886926,0.999680236961,1.63070681525,0.903373535547,2.73682438593,1.80627813176,2.09613898193,1.18983687991,1.38737974717,1.44416151328,0.629407155915,0.778688154365,3.93339890688,0.714961623383,1.90223401902,1.14819969471,0.327417494512,0.190926377865,2.00938066304,2.06663005675,1.08272108034,1.99303071774,0.130614910508,3.36807089581,0.562940668283,0.361110020803,0.357142857143,3.31137653268,0.118884204334,1.15352035478,0.0884790117575,0.0479639311238,1.08943679277,0.529349309874,2.97599769693,0.336760971744,2.25143593002,0.727164325297,0.042404967439,0.00259194940515,0.240489406841,0.00449721172873,1.09100445843,2.79329208913,0,0,0.00309890143944,0,0.78725398313,1.75345744069
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unknown,Unknown,1.27160992621,2.08122682845,1.27807089389,1.40332031922,2.31904145523,0.325070805652,3.38110439448,1.62065525774,0.497159090909,0.991259502361,2.12458605323,0.939283309113,0.498135060856,0.176711152998,0.671777444084,0.0266620661533,0.910404421564,2.25054071433,0.458242850307,1.22675706518,0.245143508335,0.182611858858,3.86523896579,1.76243687838,0.379244957766,1.20912627484,0.482931504829,1.30533357278,1.03434163039,1.84459516679,2.82841203852,0.307523338825,0.44419326373,2.66465791865,0.206126655646,0.249486733023,2.57782236714,1.27173529065,0.97049689441,0.369032974882,0.187518384155,1.20833125716,1.1127937248,0.0959278622476,0.652959968171,0.182011224025,0.669329590845,1.05710529633,1.27709291864,2.47054878016,0.605785249129,0.018143645836,0.600860240053,0.0292318762367,1.19590873328,1.08695652174,0.00864334116996,0.0853709609871,0.0511318737508,0,1.32042070186,2.10783072923
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium sp,0.333850766581,0.956353218739,0.594274394773,0.0819406859606,0.0521197264573,0.00822018129236,2.28078516607,2.98998587918,0.91112012987,3.14959311477,3.13304896496,0.808138092369,6.27699254024,0.511620862014,1.71500829843,0.0721444142971,2.11118436742,2.2973051967,1.96547535794,3.69873128818,0.788434526807,1.97453619498,0.420475319927,1.57815337085,1.04748674164,2.76521921985,2.11236452112,1.00453443477,2.57469211594,0.555072251776,0.245176420424,0.0475928976753,0.0218130620582,0.0460018630755,0.0877568929978,0.106551625562,0.852771507399,2.08815794638,1.22541407867,0.66664021269,0.00980488283165,0.00996561861578,0.0119106361981,0,1.73537568602,0.0318519642045,0.021591277124,0.0828395973275,0.0793119475347,0.107530888514,0,0,1.49888110669,0.0629609642022,0.00524521374246,0.57140402131,0.0207440188079,0.0241615927322,0.0309890143944,0.0523604071545,0.828907633031,0.950364728352
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Segetibacter,Segetibacter sp,0.0914368341591,0.29701718908,0.780937505952,0.013082966666,0.0183278158971,0,0.199687563676,1.88234379656,1.9724025974,3.22996550685,1.01255127489,0.361535462376,2.9569100903,0.503206045204,1.14465607629,0.00627342733019,0.650890064107,0.535843027221,0.406713533807,1.06732899241,0.0914319031087,0.379046926155,0.154087229042,0.310752581324,0.0628694849772,0.701818946483,0.431320504313,0.0572416270091,1.13479927075,0.919218125688,0.936289663504,0.075965586674,0,0.00230009315377,0.832670054491,0.0181917409496,1.37390965081,1.30313616203,0.966614906832,0.13491528114,0.0502500245122,0.00498280930789,0,0,0.657640684789,0.182011224025,0.0899636546835,0.826595112464,0.441759019602,0.000532331131257,0.042404967439,0.0051838988103,0.243395623238,2.15641302393,0.178337267244,0.261356475912,13.4576822016,8.04097806127,3.69853886797,0,0.674789128397,0.00690337575074
Bacteria,Proteobacteria,Unknown,Unknown,Unknown,Unknown,Unknown,1.3226444383,2.15706100438,0.982838422125,1.56582453676,1.35110367816,1.28384286003,1.88276845752,0.956070008162,0.0710227272727,0.103814339774,1.33144360103,0.173678800553,0.422065174715,0.0976118749895,0.517663795147,0.0752811279622,0.412417411309,0.72874651702,0.564982148772,0.402765657515,0.98057403334,0.485994907239,1.8542700444,1.53659924661,1.0961598913,1.12764167806,0.766792007668,2.03600610577,0.647393682331,0.346438992093,0.282485875706,1.59253157606,1.6280476318,2.93261877106,0.179595501949,0.782244860833,0.300978179082,0.341484476194,0.226449275362,0.1448355224,0.0588292969899,0.979122029,0.966463051505,0.170271955489,1.48261698866,0.990444410739,0.78448306884,0.803183921915,0.850684598558,2.21023885698,2.02332273209,0.00259194940515,1.27582899823,0.0134916351862,0.409126671912,0.786933608295,0.00864334116996,0.167520376277,0.00154945071972,4.34381937754,0.179110694575,3.53682950963
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Microbacteriaceae,Unknown,Unknown,0.116954090204,0.284378159757,0.86474543342,0.479938303484,0.208478905829,0.0373644604198,0.810976023908,0.478035004081,0.288149350649,0.661397809852,1.97876776734,0.184312196505,0.444149980369,0.0555377909423,0.177823441081,0.00627342733019,0.307208888016,0.461799263459,0.329419559056,0.99348862187,0.00795060027032,0.0582029829029,0.73387307391,1.07769717884,0.0567853412698,0.3167385133,0.147460001475,0.325491604561,0.126502213789,1.23871186284,0.495682763032,0.15284642138,0.954817216455,0.220808942762,0.671442274332,0.254684373295,0.16721009949,0.467087961691,0.419254658385,0.0912662195945,0.084567114423,0.700084707758,0.0510455837062,0.0647513070171,0.39903109166,0.147125739421,0.194321494116,0.169280916278,0.0319806240059,0.44875514365,0.242314099652,5.76708742645,0.454822866111,5.11332973556,1.59979019145,0.323652403047,3.37954639746,6.38349279985,3.51570368304,8.92221337913,0.124960949703,0.126561888764
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Unknown,Unknown,0.325345014566,1.46507414897,1.80377516619,0.530893015762,2.63118706973,1.09926242555,7.85030224818,0.0557059760853,0.324675324675,0.0217675228559,0.978481581924,0.549392124198,0.08588535532,0,0.213388129297,0.0156835683255,0.157111394784,0.670290914051,0.160108947698,0.47157145734,0.0808311027483,0,1.875163228,0.285458766565,0.049687173611,0.193197350436,0.0479245004792,0.763221693454,0,0.661313542685,0.00355328145542,0.0366099212887,0.265722755981,1.73197014479,0.279597542807,0.0337846617636,1.19276537636,0.321858931585,0.340320910973,0.361096781874,9.55730954015,0.179381135084,3.37411308298,4.12249988009,0.498496319787,0,0.179927309367,0.0396189378523,0.000426408320079,1.50490010806,1.92336816599,0.132189419663,0.516579964544,0.0179888469149,1.99318122213,0.66878616028,0.209168856313,0.405914757901,0.0418351694324,0,0.147870457149,0.216305773523
Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Unknown,Unknown,0.187126544326,0.24962082912,0.740938267843,0.0151486982448,0.034364654807,0.00224186762519,1.39645452693,5.56152919382,0.115665584416,0.294698770972,1.21696943267,0,0.0294464075383,0.00504889008566,0.0184409494455,0.0235253524882,0.0448889699384,0.109117125543,0.0496889837683,0.0117473316775,0.38295391302,0.394325209167,0,4.44448459336,0.188608454932,2.59567868784,0.239622502396,4.17414923229,1.8714886334,5.26048362883,1.79085385353,0.523521874428,0.323229919589,1.15579680977,0.469397334639,1.1226902986,0.011147339966,0.0314008713742,0.0672877846791,0.00198404825205,0.227963525836,0.595445712293,0,0.00239819655619,1.57974185848,0.555134233278,0.867249631149,1.95213311963,0.960697945138,9.34613767148,0.1393306073,0,0.921997151908,0,0,0.738958583949,0,0,0.00154945071972,0,0,0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unknown,Unknown,0.533735938929,1.27759521402,1.0590274471,0.536401633305,3.95766274528,0.719639507686,0.817768117911,0.592037931883,0.184659090909,0.636281437326,0.923970073182,0.322546343884,0.59138201806,0.339958599101,0.619089017097,0.0313671366509,0.34087561547,0.972311529393,0.34966321911,0.698127139693,0.0437283014868,0.0851218624955,0.707756594411,0.393860829818,0.0973462993196,0.403480180843,0.390769003908,0.273861901769,0.275328347658,2.41506470711,0.17055750986,0.0311184330954,0.0466006325788,1.24090025646,0.226535235413,0.0181917409496,1.32374662096,0.894924834164,1.36257763975,9.04924407762,0.327237964506,0.0797249489262,1.15533171122,0.949685836251,0.849550066115,1.27559532838,0.881643815898,1.12193628554,0.384193896391,0.201753498746,2.11419051946,0.0414711904824,3.30509459734,0.1956287102,0.251770259638,0.379503923927,0.366477665606,0.459070261912,0.272703326671,2.09860511875,0.626887431011,0.494741928803
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter sp,0,0.396022918773,0.676177596617,0.0247887789461,0.0137458619228,0.0388590388366,0.0271683760103,0.0647743907969,0.0852272727273,0.0653025685677,0.209869308658,0.241023641584,0.453965449548,0.743869805954,0.18309228378,0.650868085507,0.382959024787,0.63326903217,0.268688578895,0.345707189367,0.213341107254,0.181156784285,0.0156698876991,0.106595362198,0.0212945029762,0.0381137630113,0.346531003465,0.156011493221,0.435316441567,0.255594989722,0,0.269998169504,0.553258574021,0.0080503260382,2.22249433662,4.1685074976,0.914081877212,0.192330337167,0.104813664596,0.216261259474,0.00367683106187,0,0.13612155655,0.0791404863543,0.149782931767,1.49249203701,0.881643815898,0.45381692449,0.1061756717,0.000532331131257,0.1393306073,19.525154869,0.352378738121,3.51232236014,0.304222397063,0.1668385175,0.492670446688,1.02928385039,0.770077007701,3.4704477862,0.164531917109,0.124260763513
Bacteria,Actinobacteria,Actinobacteria (class),Actinomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp,0.180747230315,0.0747809234917,0.312375002381,6.68539596631,0.0103093964421,0.168140071889,0.0122257692046,0.0479330491897,0.0121753246753,0.0100465490104,0.30253887352,0.0389891184915,0.115331762858,0.313031185311,0.333254300693,2.62072426719,0.154305834163,0.208491650591,1.13180463028,0.0839095119823,0.250443908515,0.208803201164,0.117524157744,0.0578144337347,0.215987101615,0.0657133845022,0.309666003097,0.0774445541887,0.00372065334673,0.0153972885375,0.120811569484,0.162914149735,24.3582497992,0.215058709878,0.0102042898835,1.35658411081,0.169996934482,0.0157004356871,0.00129399585921,0.246021983255,0.0539268555741,1.98814091385,0.0119106361981,0,0.0479773453316,0.0273016836038,0,0.0108051648688,0.0392295654473,0.00425864905006,0,0,0.188904065797,0.00224860586436,3.14712824548,0.224122128659,0,0,0,0.00209441628618,0.147870457149,0.0713348827577
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Unknown,Unknown,0.990920109724,0.570862824402,0.582846041028,0.938530713986,0.22623397748,0.176360253182,1.11933709163,0.686608542447,0.0507305194805,0.574327718429,1.92016789545,1.21929606919,1.08706321162,0.030293340514,1.53850206802,0.0674393437995,0.918821103427,1.17300909959,1.57716515146,1.08746727529,2.9881006016,1.62677337214,1.48863933142,1.28817785165,3.82996846386,0.707076017243,2.44414952444,0.735162072371,0.372065334673,0.294858075493,0.10837508439,2.27439136006,0.14376790902,0.494520028061,0.0755117451377,0.0129941006783,0.0752445447705,0.278682733446,0.183747412008,0.337288202849,0.109079321502,0.0847077582341,0.153136751119,0.00719458966857,0.479773453316,0.0303352040042,0.169131670805,0.126060256803,0.123232004503,0.28799114201,0.369529001969,0,1.1174402046,0.40699766145,0.655651717808,0.637996219282,0.00345733646799,0.00322154569763,0.257208819473,0.0314162442927,1.75986670832,2.46910739352
