Kingdom	Phylum	Class	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S6	S60	S61	S62	S7	S8	S9
Bacteria	Chlamydiae	Chlamydiia	0	0	0	0	0.000572744246784	0.0179349410015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00259882013566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Chloroflexi	Anaerolineae	0	0.00210650488709	0	0	0.00229097698714	0.120313562552	0	0	0	0	0	0	0	0	0	0	0.00140278031058	0.00584556029695	0	0	0.0106008003604	0.00145507457257	0.0104465917994	0	0.00304207185374	0	0.0589840005898	0	0	0	0	0.0109829763866	0	0	0	0	0	0	0.00129399585921	0	0	0	0.0595531809906	0	0.152123290076	0	0	0.00180086081147	0.0166299244831	0	0.321066182038	0	0.345839751228	0	0.00524521374246	0.00358022569743	0	0	0	0	0	0
Bacteria	Chloroflexi	Caldilineae	0.0042528760074	0.0663549039434	0.00571417687282	0.025477356139	0.0148913504164	0.00822018129236	0.0203762820077	0.0272052441347	0	0	0.00272557543711	0	0.0392618767177	0.0201955603427	0.00395163202403	0.00627342733019	0.0182361440375	0.0116911205939	0.00368066546432	0.00503457071894	0	0.000727537286286	0	0	0	0.00131426769004	0.00368650003687	0	0	0	0	0	0	0.00920037261509	0	0	0.0250815149235	0.0549515249048	0.0194099378882	0.00198404825205	0	0	0.0663592588181	0	0.00702107492657	0	0	0	0	0	0	0	0.0174372983812	0	0	0.0179011284871	0	0	0	0	0	0
Bacteria	Chloroflexi	Chloroflexi (class)	0.0744253301295	0.273845635322	0.0190472562427	0.30848258244	0.0710202866012	0.457340995539	0.133125042451	0.136026220673	0.00405844155844	0.0468838953819	0.0231673912155	0.187856661823	0.402434236356	0.459448997795	0.26212492426	0.123900189771	0.396986827893	0.53779154732	0.380948875557	0.273545009062	0.0318024010813	0.00145507457257	0.148863933142	0.00993685579816	0.17948223937	0.0801703290926	0.110595001106	0.0415282392027	0	0	0	0.00183049606443	0.0317280902664	0.102354145343	0	0	0.225733634312	0.180555010402	0.11516563147	0.075393833578	0.00612805176978	0.0124570232697	0.874581000834	0.731449949638	0.225844576805	0	0	0.00360172162294	0	0.0574917621757	0.733000151446	0	0.107530006684	0	0.0734329923944	0.224838173798	0	0	0	0	0.422784546496	0.18639114527
Bacteria	Chloroflexi	Ktedonobacteria	0.0085057520148	0.00421300977418	0.159996952439	0.0241002017531	0.00744567520819	0	0	0	0	0	0	0	0	0.00336592672378	0.0052688426987	0	0.00420834093173	0	0.0386469873753	0.00503457071894	1.01370153447	5.65296471444	0.00261164794986	1.21771651054	0.566839388746	0.136683839764	0.0737300007373	0.996677740864	0.535774081929	0.0161671529644	0.0213196887325	0.288303130148	0.0347025987289	0.0333513507297	0.00204085797669	0.296265495465	0	0.0274757624524	0.00517598343685	0	0.0477988038043	0	0	0	0.00117017915443	0.0849385712119	2.42542013027	0.192692106827	0.135171437465	2.09898165055	0.0484628199303	0	0.124967305066	0	0.0786782061369	0.00572836111588	0	0	0	0	0	0
Bacteria	Chloroflexi	Thermomicrobia	0.0021264380037	0	0	0	0.000572744246784	0.00298915683359	0	0	0	0	0.00136278771856	0.166589869918	0	0.138002995675	0.0355646882162	0	0.00981946217403	0.0409189220787	0.0478486510361	0.0268510438343	0	0.000727537286286	0.036563071298	0	0	0	0.0258055002581	0	0	0.01231783083	0	0	0	0	0	0	0.119833904635	0.0314008713742	0.0103519668737	0.00793619300821	0.00122561035396	0	0.00170151945687	0	0.0678703909569	0	0	0	0.00639612480119	0	0	0.235867395868	0	0	0	0	0	0	0	0	0.19785483703	0.018409002002
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	0	0	0	0	0	0.0224186762519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	0.0021264380037	0	0	0	2.81274699596	0.094158440258	0	0	0	0.00167442483507	0	0.0248112572218	0	0	0	0	0.0280556062115	0.0194852009898	0.0386469873753	0.00167819023965	0	0.000727537286286	0.284669626534	0.00180670105421	0	0.00131426769004	0.0221190002212	0	0	0	0	0.000915248032217	0	0	0	0	0	0	0	0	0.00122561035396	0	0.0714638171887	0.338145714423	0.00234035830886	0	0.010795638562	0.00180086081147	4.95912876252	0.00798496696885	5.29759200363	0	0	0	0	0.00214813541846	0	0.172352694823	0.00154945071972	0	0.00624804748516	0.00230112525025
Bacteria	Cyanobacteria	Gloeobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224140542178	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Deferribacteres	Deferribacteres (class)	0.574138260999	0.860507246377	2.97327669949	0.00206573157884	0.000572744246784	0.0112093381259	0.115465598044	0.630902566361	0.142045454545	0.0954422155989	0.0095395140299	0.361535462376	0.780329799764	0.779212036554	1.26583945836	0.0580292028042	2.27530966375	1.26458954424	3.03470867533	1.48687655233	2.36265338033	1.61877046199	0.253329851136	0.168926548569	1.9530101301	0.457365156135	3.86345203863	1.75540989494	0.107898947055	0.00230959328062	0	0.77613033132	0.287535818039	0.764780973629	1.33472111676	0.0467787624419	0.889000362289	0.117753267653	0.203157349896	0.158723860164	0.083341504069	0.0398624744631	0.00510455837062	0	2.50769392794	0.721977855301	0.0395840080607	0.262925678474	0.606779039473	0.00106466226251	0.093896713615	0.0259194940515	3.19175215787	0	0.0104904274849	1.16715357736	0	0	0	0	1.49953139644	0.303748533033
Bacteria	Deinococcus-Thermus	Deinococci	0.197758734344	0.104271991911	0.00571417687282	0.0364945912261	0.00687293096141	0.0291442791275	0.084221965632	0.0155458537912	0.0324675324675	2.54512574931	0.164897313945	3.6649771382	0.880938358854	0.0790992780087	0.869359045286	0.017251925158	0.4376674569	0.559225268409	0.774780080239	3.45203732295	0.00530040018021	0.00218261185886	1.54348393837	0.0225837631776	0.053743269416	0.0801703290926	0.0258055002581	0.127951872138	0.0148826133869	0.0415726790512	0	0.000915248032217	0.00198300564165	0.0172506986533	0.140819200392	0.00779646040698	0.273109829167	0.368960238647	0.260093167702	0.533708979802	0.639768604765	0	0.0340303891375	0	0.23520601004	0.0166843622023	0.00719709237468	0.142268004106	0.0550066732902	0.0106466226251	0.311979403302	5.82929421218	0.0152576360836	0	0.0104904274849	0.072320559088	0	0	0	0	4.4611059044	3.46319350162
Bacteria	Fibrobacteres	Fibrobacteria	0	0	0	0.0110172350871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	30.8928913178	3.49890461746	1.19616769204	0.952990835038	1.06415881052	1.19416815502	0.669700468654	0.685313054631	0.363230519481	6.7797461572	1.24149961161	3.87055612661	0.969277581468	0.134637068951	1.08142996391	6.76589137561	10.4549216547	1.55297051889	4.383672568	3.75746794657	0.390904513291	0.364496180429	4.16296683207	0.16531314646	0.299137065617	0.0841131321628	0.0995355009954	0.153766723534	0.368344681326	0.119328986166	0.31091212735	0.472267984624	1.94037102036	0.27716122503	0.887773219862	0.751059019205	0.830476827467	0.314008713742	0.540890269151	1.98008015555	5.80081380528	70.4469579949	0.185465620799	0.899323708571	0.200100635407	4.02244805096	3.24229011479	6.03288371842	1.44168653019	0.304493407079	1.08435559594	15.2458464011	0.0828271673109	0.861216046051	0.807762916339	8.6591338718	0.309431613885	0.214232788892	0.573296766296	40.4976333096	0.418619181506	1.46351565916
Bacteria	Firmicutes	Clostridia	1.76281710507	1.65255308392	1.30664177825	0.311236891212	6.18735609801	11.2900453605	7.96984310263	0.564832687749	0.00608766233766	0.0351629215365	0.114474168359	0.106333959522	0.0907930899097	0.0201955603427	0.435996733318	0.0533241323066	0.1458891523	0.859297363652	0.279730575288	0.112438746056	0.748681525455	0.52309930884	1.11778532254	0.118338919051	0.369104718253	0.30096730102	0.261741502617	0.511807488552	0.357182721286	0.0654384762843	0.0675123476531	0.583928244554	0.623655274299	0.428967373179	0.855119492235	1.48392629746	0.0863918847365	0.0628017427484	0.078933747412	0.0634895440657	0.0220609863712	0.493298121481	5.19473890184	22.8164420356	6.28035152182	4.48961019263	5.19989924071	2.20065191161	2.28000528746	0.50837623035	0.136301681054	0.00259194940515	0.690226394257	0.00449721172873	0.183582480986	1.00604342098	0.00172866823399	0.00483231854644	0.00464835215916	0	0.122878267208	0.340566537037
Bacteria	Firmicutes	Erysipelotrichia	0.0021264380037	0	0	0	0.00114548849357	0.000747289208397	0	0	0	0	0.0463347824309	0	0	0	0.0052688426987	0	0	0	0	0	0.00132510004505	0.00436522371772	0	0	0	0.00394280307013	0.0258055002581	0.0224476968663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0748668561025	0.810590435992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115056262512
Bacteria	Firmicutes	Negativicutes	0	0	0	0	0	0.00672560287557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Fusobacteria	Fusobacteriia	0	0	0	0	0.00171823274035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112300284154	0.00719458966857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	1.07810406788	2.62259858443	4.58848402888	0.394554731558	0.092784567979	0.462572019997	0.740338246281	2.2113977018	1.01663961039	1.00967817555	0.881723653906	1.20866267324	2.3851590106	0.50825493529	3.48797386654	0.152130612757	3.48310351116	2.02646090294	2.69976811808	2.1715781701	5.92849760157	2.67151691524	0.475319926874	1.08944073569	5.28407880994	2.12254231942	3.199882032	2.15834605369	1.41012761841	0.410337739524	0.824361297658	2.41442430899	0.617706257374	2.14368681932	4.07355252148	0.821227162868	1.81980324945	0.580916120422	0.679347826087	0.924566485457	0.125012256104	0.17688973043	0.229705126678	0.223032279726	1.63708063705	5.18276960413	1.03638130195	2.88858074159	2.19003313193	0.402974666361	0.390731485688	0.287706383971	4.3665901363	0.0134916351862	2.28691319171	2.92289625938	0.00864334116996	0.0467124126156	0.119307705418	0	0.574820368635	1.59237867317
Bacteria	Ignavibacteriae	Ignavibacteria	0	0	0	0	0	0.00149457841679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.673801704922	0	0	0	0	0	0	0	0	0.00259194940515	0	0	0	0	0	0	0	0	0	0
Bacteria	Lentisphaerae	Lentisphaeria	0	0	0	0	0	0	0	0.00129548781594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000903350527105	0	0.00262853538009	0	0.0112238484332	0	0	0	0.000915248032217	0	0.00460018630755	0	0	0	0	0	0	0	0.0274054511934	0	0	0	0	0	0	0	0.0356661857942	0.00302892624565	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Nitrospirae	Nitrospira (class)	0.278563378485	0.331774519717	0.0933315555894	0.0523318666639	0.0618563786527	0.783906379608	0.0122257692046	0.147685611017	0.0507305194805	0.023441947691	0.0436092069938	0.155956473966	0.0466234786023	0.11612447197	0.296372401802	0.302692868681	0.2917783046	0.444262582569	0.362545548235	0.255084916426	0.343200911669	0.192797380866	0.127970749543	0.174346651731	0.358964478741	0.136683839764	0.154833001548	0.289575289575	0.0744130669346	0.00692877984187	0.079948832747	0.170236133992	0.0307365874456	0.492219934907	0.0183677217902	0.0389823020349	0.103112894686	0.0471013070613	0.0414078674948	0.156739811912	0.0428963623885	0.00996561861578	0.0476425447925	0.0719458966857	0.183718127245	0.320036402245	0.453416819605	0.0558266851555	0.286119982773	0.179395591234	0.042404967439	0	0.49260367927	0	0.687123000262	0.330096809303	0	0.00161077284881	0	0	0.131208997188	0.18869227052
Bacteria	Planctomycetes	Phycisphaerae	0.0170115040296	0.0126390293225	0.00380945124855	0	0	0	0.0271683760103	0.0310917075825	0	0.00334884967014	0.00136278771856	0.0212667919044	0.0245386729486	0.00168296336189	0.0724465871071	0.00470507049764	0.108014083914	0.0526100426726	0.0662519783577	0.0788749412633	0	0	0.0130582397493	0	0.00507011975623	0	0.0405515004055	0	0	0	0	0	0	0.0241509781146	0	0	0.0027868349915	0	0.00258799171843	0.0119042895123	0	0	0	0	0.0374457329417	0	0	0	0	0	0	0	0.00944520328984	0	0.173092053501	0.0601477917168	0	0	0	0	0.00416536499011	0.00230112525025
Bacteria	Planctomycetes	Planctomycetia	0.352988708614	0.710945399393	0.369516771109	0.226541896479	0.0652928441334	0.523102445878	0.539292263805	0.542809394878	0.0629058441558	0.266233548776	0.40611074013	0.304824017297	0.579112681586	0.14305188576	0.438631154667	0.0972381236179	0.627042798827	1.05609789365	0.390150539217	0.636034100826	0.504863117165	0.159330665697	0.396970488378	1.0063324872	0.495857712159	0.954158342971	0.549288505493	1.31543503637	0.141384827176	0.312564957311	0.355328145542	0.160168405638	0.107082304649	0.750980414707	0.0204085797669	0.0545752228488	0.158849594516	0.117753267653	0.11516563147	0.192452680449	0.026963427787	0.254123274702	0.0714638171887	0.15108638304	0.864762395123	0.304868800243	0.129547662744	0.0450215202867	0.3249231399	0.816063624217	0.357413296986	0	0.717108895928	0	0.141620771046	0.599329781749	0	0	0	0	0.241591169426	0.538463308558
Bacteria	Proteobacteria	Alphaproteobacteria	24.1053012099	29.7059319178	25.7061770252	40.06279824	18.160574577	25.9937078249	33.9876383889	42.3896568253	6.70048701299	27.0218679883	34.8805516565	16.6979761103	27.0367098547	8.64033389993	22.9945467478	3.22140493405	21.5705528357	34.5180335535	23.2783687291	29.4086057595	25.4670977659	20.8890505638	37.6651867328	38.6661126117	29.283997688	37.8601093471	32.7287473273	34.1384573943	19.1613647356	22.4800412647	43.3660235227	39.8151198975	19.9123511506	41.5143813324	5.69399375497	6.94404740248	12.6828860463	15.3118499038	10.6055900621	24.4613308996	6.07657613492	10.1101200857	12.7052457845	6.59743872608	21.2492832653	13.2625511907	14.1962647091	12.8023195087	12.6762665393	29.196765556	20.0484628199	1.48777895855	28.3675782499	5.75418240691	25.2924206661	24.9584693819	3.18939289172	4.95795882865	5.43082477262	10.5265362543	24.7818390086	43.2473479531
Bacteria	Proteobacteria	Betaproteobacteria	18.8189763327	17.0321452646	25.028094703	9.28684060127	24.0329213393	14.9771703147	16.4572437683	11.7435970515	77.6643668831	18.284719199	20.3137137328	53.8404281714	28.8010404397	73.6952826537	35.5159514213	70.0506579257	20.4328980038	9.46980768107	26.0517501564	21.3986037457	9.1617417115	6.29246998909	23.7790545834	9.45898336932	11.8610381577	15.7278414467	19.0481456905	9.09019484601	28.7569297169	42.7544209465	3.64389013254	7.24693391909	6.98712037836	13.8684116707	40.7477703627	4.95075235843	39.7960036786	57.3262158025	69.3724120083	21.7669933733	30.9491126581	2.82027006826	47.4740943663	26.3274017939	29.6230852944	10.8251175489	3.00838461262	22.2064146662	9.79459911222	8.22877462697	35.9230652734	1.98284129494	22.8530326368	58.4165317503	20.6031995804	21.9847339176	39.2303969022	35.4740504494	60.7260726073	8.36719306329	32.4856815578	14.3613226868
Bacteria	Proteobacteria	Deltaproteobacteria	0.389138154677	0.694093360297	0.137140244948	0.28989099823	0.0922118237322	1.28384286003	0.440127691367	0.212460001814	0.107548701299	3.34550082047	0.239850638466	0.659270549038	0.4294267766	0.00168296336189	0.50712610975	0.0282304229858	0.339472835159	1.04830381325	0.336780889985	0.718265422568	0.263694908966	0.252455438341	0.321232697832	0.541106965736	0.673311903627	0.349595205551	0.545602005456	0.565681961031	0.264166387618	0.0739069849799	0.0337561738265	0.12813472451	0.226062643148	0.440467838947	0.255107247087	0.098755165155	0.225733634312	0.549515249048	0.121635610766	0.035712868537	0.185067163447	0.231700632817	3.51193615899	0.208643100389	0.553494740045	1.08751706355	0.143941847494	0.446613481244	0.598250873071	0.888460658068	0.660305921551	0.0103677976206	0.619750646633	0.00224860586436	0.131130343562	0.44538007676	0.0691467293597	0.00322154569763	0.0294395636747	0	1.02676247006	0.998688358607
Bacteria	Proteobacteria	Epsilonproteobacteria	0.0085057520148	0.0242248062016	0.0228567074913	0.0110172350871	0.352237711772	0.0844436805488	0.00271683760103	0.00388646344781	0	0.00167442483507	0	0	0.0147232037691	0	0.00263442134935	0	0.0168333637269	0.00389704019797	0.00368066546432	0	0.023851800811	0.00145507457257	0.0130582397493	0.00451675263553	0.00709816765872	0.0131426769004	0.0479245004792	0.0145910029631	0	0	0	0.00915248032217	0.00694051974578	0.00345013973066	0	0	0.0027868349915	0	0	0.00595214475616	0	0	0.0493440642494	0	0.00351053746329	0	0	0	0.000426408320079	0	0.0484628199303	0	0.0203435147781	0	0	0.00716045139486	0	0	0	0	0.00416536499011	0
Bacteria	Proteobacteria	Gammaproteobacteria	2.8154039169	3.33565048871	4.01325689034	4.37728521556	26.9894271412	25.4556595948	10.3620186103	1.07395939941	0.600649350649	0.818793744349	2.93680753349	0.871938468082	0.358264625049	0.270957101264	0.983956373982	0.0925330531202	1.04366855107	1.71469768711	0.693805440024	0.797140363832	3.76990962818	3.45725718443	10.1984852442	4.60618433771	3.69611730229	6.9564188834	2.8201725282	7.80618658526	1.62964616587	1.69832092568	5.4685001599	3.60333150284	3.75581268529	7.32464664819	1.29390395722	15.0289768445	1.47144887551	0.777171566511	0.632763975155	0.636879488909	44.6281498186	1.63436145299	7.89675179936	17.6027627224	1.55516809624	6.74806613074	14.1638777934	11.5255091934	11.1147592712	5.95252670971	6.80599727397	7.43630284337	5.43244499985	0.591383342328	4.15420928403	1.25522712952	0.222998202185	0.657195322316	0.323835200421	1.09956855025	0.479016973862	4.19265020595
Bacteria	Spirochaetes	Spirochaetia	0.0021264380037	0.00105325244355	0	0	0.0034364654807	0.0231659654603	0.0108673504041	0	0	0	0	0	0.00490773458971	0	0.00131721067468	0	0	0	0	0	0	0	0.00522329589971	0	0.00304207185374	0	0	0	0	0	0	0	0	0.00230009315377	0	0	0	0	0	0	0	0	0.0119106361981	0	0.00117017915443	0	0	0	0	0	0	0	0	0	0	0.000716045139486	0	0	0	0	0	0
