Kingdom	Phylum	Class	Order	Family	Genus	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S6	S60	S61	S62	S7	S8	S9
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Streptosporangiaceae	Sphaerisporangium	0	0	0	0.000688577192946	0	0	0	0.00129548781594	0	0	0	0	0.0417157440126	0	0	0.0360722071486	0.00420834093173	0	0.00368066546432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115004657689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157356412274	0.0050123159764	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Streptosporangiaceae	Streptosporangium	0.063793140111	0.0758341759353	0.00380945124855	0.0530204438569	0.0114548849357	0.00373644604198	0.00135841880052	0.0362736588462	0.00608766233766	0	0.0109023017485	0	0.0220848056537	0	0.0105376853974	0.00156835683255	0.0140278031058	0.0506615225736	0.034966321911	0.0436329462308	0.0225267007659	0.0116405965806	0	0	0	0	0.0405515004055	0	0	0.000769864426874	0.00177664072771	0.113490755995	0.068413694637	0.0126505123458	0	0.0545752228488	0	0	0	0.0218245307726	0	0	0.471320889554	0	0.00702107492657	0.0257849234036	0.16193457843	0.0252120513606	0.00639612480119	0.000532331131257	0.0242314099652	0	0.00508587869453	0.00224860586436	3.17335431419	0.0465429340666	0	0	0	0	0	0.0598292565064
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Thermomonosporaceae	Actinoallomurus	0.0063793140111	0.0210650488709	0.0114283537456	0.0185915842095	0	0	0.00543367520206	0.020727805055	0.00608766233766	0.184186731858	0.0408836315567	0.0141778612696	0.00490773458971	0	0.00131721067468	0	0.0154305834163	0	0.0478486510361	0.0134255219172	0.0145761004956	0.0378319388869	0.00261164794986	0.051490980045	0.316375472789	0.091998738303	0.0847895008479	0.0673430905989	0.0111619600402	0.01231783083	0.103045162207	0.0054914881933	0.0109065310291	0.218508849608	0	0.00259882013566	0.0027868349915	0	0	0.678544502202	0.00367683106187	0.550600428522	0.00170151945687	0	0.00585089577214	0	0.0359854618734	0.00720344324587	0.0144978828827	0.213997114765	0.00302892624565	0	0.0145310819844	0	0.246525045896	0.0372343472533	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Thermomonosporaceae	Actinocorallia	0.0021264380037	0.00315975733064	0.0076189024971	0.00275430877178	0	0.00448373525038	0.00543367520206	0	0	0	0.0681393859279	0.0248112572218	0	0	0.00131721067468	0	0.046291750249	0.227976851581	0.0717729765542	0.0637712291065	0.00530040018021	0.00582029829029	0.0496213110473	0.0153569589608	0.00507011975623	0.00262853538009	0.0368650003687	0.00561192421658	0.00372065334673	0.00153972885375	0	0.000915248032217	0	0.0322013041528	0	0	0	0	0	0	0	0.0149484279237	0	0	0	0	0.00719709237468	0	0	0.00159699339377	0	0	0.000726554099218	0	0	0.0286418055794	0	0	0	0	0.00833072998021	0.00690337575074
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Thermomonosporaceae	Actinomadura	0.0361494460629	0.00315975733064	0.00571417687282	0.00413146315768	0	0	0	0.00906841471156	0	0.00502327450521	0	0.00708893063481	0	0	0	0	0.00981946217403	0	0.00368066546432	0.00335638047929	0.0649299022076	0.0523826846126	0.0574562548968	0	0.053743269416	0	0.0147460001475	0.00112238484332	0	0.000769864426874	0	0.0787113307706	0.738669601515	0.0264510712684	0	0	0	0	0	0.0634895440657	0	0.00249140465394	0	0	0	0	0.00359854618734	0	0.00554330816103	0	0	0	0.00363277049609	0.0652095700666	3.24154209284	0.0050123159764	0	0	0	0.0837766514472	0	0.018409002002
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Thermomonosporaceae	Thermomonospora	0	0	0	0	0	0	0	0	0	0	0	0.017722326587	0	0.0218785237045	0.00922047472273	0	0.0056111212423	0	0.0110419963929	0	0	0	0	0.00722680421684	0.0111542634637	0	0	0	0	0.00538905098812	0	0	0	0	0	0.00259882013566	0.050163029847	0.00392510892177	0.00388198757764	0	0	0	0	0	0.0105316123899	0	0	0	0.032407032326	0	0	0	0	0	0	0.000716045139486	0	0	0	0	0.00624804748516	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Williamsiaceae	Williamsia	0	0.00105325244355	0	0	0	0.000747289208397	0	0	0.00811688311688	0.00669769934028	0.0763161122392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245122070791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria (class)	Rubrobacterales	Rubrobacteraceae	Rubrobacter	0	0.0252780586451	0.0514275918554	0.0179030070166	0.0034364654807	0	0.00679209400258	0.108820976539	0.00405844155844	0.00837212417535	0.00817672631134	0.131145216744	0.154593639576	0.87345798482	0.0210753707948	0.128605260269	0.138875250747	0.0818378441574	0.126982958519	0.0503457071894	0.198765006758	0.246635140051	0.0783494384957	0.000903350527105	0.0436030299036	0.00394280307013	0.110595001106	0	0.0372065334673	0.000769864426874	0	0.0622368661907	0	0.0080503260382	0	0	0.0250815149235	0.0196255446089	0.0271739130435	0.0773778818301	0.00245122070791	0	0	0	0.0234035830886	0	0	0	0.00639612480119	0	0	0	0.00290621639687	0	0	0.0214813541846	0	0	0	0	0.326981151723	0.18639114527
Bacteria	Actinobacteria	Actinobacteria (class)	Solirubrobacterales	Conexibacteraceae	Conexibacter	0.686839475195	1.06589147287	0.813317841565	0.511612854359	0.0114548849357	0.206251821517	0.442844528968	0.674949152103	0.0608766233766	0.205954254714	0.354324806825	0.223301314997	1.33244994111	0.370251939615	0.368818988909	0.291714370854	1.06330747542	1.18080317998	1.08395597924	0.686379808015	0.968648132934	1.10076391415	0.289892922434	0.533880161519	2.98832858432	0.404794448533	1.32714001327	0.620678818353	0.167429400603	0.0739069849799	2.192374658	1.54219293429	0.5046749358	1.06839326993	0.0163268638135	1.27342186647	0.409664743751	0.17662990148	0.187629399586	1.65072814571	0.0306402588489	0.346305246898	0.05444862262	0.227828672838	0.311267655078	0.388290611254	2.36424484508	0.221505879811	1.98450432165	0.199624174221	0.0121157049826	0	0.101717573891	0	0.550747442958	1.56670676519	0	0	0.00154945071972	0.0586436560131	0.479016973862	1.35766389765
Bacteria	Actinobacteria	Actinobacteria (class)	Solirubrobacterales	Patulibacteraceae	Patulibacter	0.246666808429	0.819430401079	0.592369669149	0.172144298237	0.0269189795988	0.282475320774	0.259457990899	1.09986915573	0.12987012987	0.182512307023	0.167622889383	0.194945592457	0.490773458971	0.866726131372	0.69021839353	0.713602358809	1.49816937169	0.662496833655	0.728771761935	0.347385379607	0.515463917526	0.304110585668	0.101854270044	0.226740982303	1.49568532809	0.223425507307	0.75204600752	0.288452904732	0.00372065334673	0.107781019762	0.0337561738265	0.435658063335	0.524504992217	0.818833162743	0.0306128696504	0.109150445698	0.353928043921	0.121678376575	0.156573498965	1.56343002262	0.0367683106187	0.687627684489	0.05444862262	0.0431675380114	0.35924500041	0.166843622023	0.0971607470582	0.0252120513606	0.102337996819	0.206544478928	0.0302892624565	0	0.225231770758	0.00674581759309	0.571728297928	1.13135132039	0	0	0.00154945071972	0.0607380722993	0.168697282099	0.269231654279
Bacteria	Actinobacteria	Actinobacteria (class)	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	0.52310374891	1.1512049208	0.868554884669	1.00256839293	0.0246280026117	0.138995792762	2.43972016573	0.628311590729	0.168425324675	0.676467633368	2.66152441434	0.584836777372	1.63182175108	0.331543782292	1.67549197819	0.354448644156	1.34666909815	1.68352136552	1.94707203062	1.38450694771	0.564492619193	0.715169152419	0.613737268216	0.747974236443	2.08990336352	0.665019451162	1.59625451596	1.11228337973	0.424154481527	0.254825125295	2.05202004051	0.863994142413	0.747593126902	1.31105309765	0.181636359926	3.22773460849	0.808182147535	0.447462417082	0.274327122153	2.63283203047	0.166683008138	1.41511784344	0.0799714144731	0.0215837690057	1.24858115778	0.543000151676	1.56896613768	0.288137729835	0.408499170636	0.822451597792	0.00908677873694	0.00259194940515	0.260832921619	0	1.31654864936	1.7263848313	0	0	0.00154945071972	0.0209441628618	0.97677809018	1.23340313413
Bacteria	Actinobacteria	Actinobacteria (class)	Thermoleophilales	Thermoleophilaceae	Thermoleophilum	0.0191379420333	0.0979524772497	0.0342850612369	0.0227230473672	0	0.00149457841679	0.0230931196088	0.00777292689562	0	0.00167442483507	0.0735905368021	0.0141778612696	0.0809776207303	0.0117807435332	0.0197581601201	0.0188202819906	0.056111212423	0.116911205939	0.0993779675365	0.0570584681479	0.0384279013065	0.0734812659149	0.0156698876991	0	0.061855461026	0	0.00368650003687	0	0.0111619600402	0	0	0.0283726889987	0.000991502820826	0.029901210999	0	0.135138647054	0	0	0	0.210309114718	0	0.00498280930789	0	0	0.0210632247797	0.0151676020021	0.010795638562	0	0.0724894144135	0	0	0	0	0	0.068187778652	0.0887895972962	0	0	0	0	0.0145787774654	0.0115056262512
Bacteria	Bacteroidetes	Bacteroidetes (class)	Bacteroidetes (order)	Bacteroidetes (family)	Cytophagales	0	0.00105325244355	0	0	0	0	0	0.0440465857419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101014635898	0	0	0	0	0.000991502820826	0.00115004657689	0	0	0	0	0	0	0.00122561035396	0	0	0	0	0	0	0	0	0.0425864905006	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidetes (class)	Bacteroidetes (order)	Rhodothermaceae	Rhodothermus	0	0.00105325244355	0	0	0	0	0	0	0	0	0	0	0.00245386729486	0	0	0.00156835683255	0.00841668186345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	0	0.0157987866532	0.0190472562427	0	0.0366556317942	0	0.0108673504041	0.0453420735578	0	0.0117209738455	0.0299813298083	0.00354446531741	0.0122693364743	0	0	0	0.00981946217403	0	0	0	0	0	0	0	0.00304207185374	0.0223425507307	0.00368650003687	0.00448953937326	0	0	0	0.00366099212887	0	0.00575023288443	0.079593461091	0	0.033442019898	0.0157004356871	0.00129399585921	0	0	0	0.19057017917	0.611540121828	0.0280842997063	0.0652206886091	0	0	0.188898885795	0	0.00908677873694	0.00259194940515	0.00145310819844	0.00224860586436	0	0.00930858681331	0	0	0	0	0.00416536499011	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiliaceae	Alkaliflexus	0.0106321900185	0.0726744186047	0.00571417687282	0.0915807666618	0.00114548849357	0.00224186762519	0.00679209400258	0.00388646344781	0	0.00167442483507	0	0.0389891184915	0.00736160188457	0	0.00131721067468	0	0.0448889699384	0.0935289647513	0.0110419963929	0.0369201852722	0.0198765006758	0	0.221990075738	0	0.00101402395125	0.0499421722216	0.0147460001475	0.113360869175	0	0	0	0.00640673622552	0.0208215592373	0.0115004657689	0	0	0.005573669983	0.00785021784355	0.0142339544513	0	0.00122561035396	0	0.013612155655	0	0.0690405701113	0.00303352040042	0	0.0216103297376	0	0.0143729405439	0	0	0.0188904065797	0.00674581759309	0.0419617099397	0.130320215386	0	0.00161077284881	0.0077472535986	0	0.00624804748516	0.243919276526
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Paludibacter	0	0	0	0.000688577192946	1.29554748623	0.00822018129236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0493440642494	0.0215837690057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Petrimonas	0	0	0	0	0.00229097698714	0.0881801265908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103677976206	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Proteiniphilum	0.0170115040296	0.219076508257	0.00952362812137	0.0495775578921	0.0967937777065	0.167392782681	0.103239828839	0.0297962197666	0	0	0.00136278771856	0.0602559103959	0.25765606596	0.0471229741329	0.0381991095656	0.0188202819906	0.0967918414297	0.0935289647513	0.0294453237145	0.0738403705444	0.0384279013065	0	0.091407678245	0	0	0.0367994953212	0.0294920002949	0.0381610846727	0	0	0	0.00183049606443	0	0.0598024219981	0	0	0.005573669983	0.0235506535306	0.0414078674948	0	0	0	0.0748668561025	0.0839368794666	0.15329346923	0	0	0	0	0	0.0212024837195	0	0.153302914935	0	0	0.098814229249	0	0	0	0	0.00208268249505	0.027613503003
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	0	0	0	0	0.000572744246784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0695477001295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Aquiflexum	0	0.0747809234917	0.00190472562427	0.0158372754378	0.17812346075	0.281728031565	0.175236025267	0	0	0	0	0	0	0	0	0	0.00981946217403	0.0720952436624	0.00184033273216	0	0.0357777012164	0	0.036563071298	0	0	0.0144569445905	0	0	0	0.00384932213437	0	0	0	0.00690027946132	0	0	0	0.0196255446089	0.0245859213251	0	0	0	0.0731653366456	0.105520648472	0.008191254081	0	0	0	0	0	0	0	0.317504141358	0	0	0.0243455347425	0	0	0	0	0	0
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	0	0	0	0.000688577192946	0	0	0	0.00129548781594	0	0	0	0.00708893063481	0.00981546917943	0	0	0.0125468546604	0.046291750249	0.0954774848503	0	0.00167819023965	0	0	0.00783494384957	0	0	0	0	0	0	0	0	0	0	0.00115004657689	0	0	0.0083605049745	0	0.0388198757764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0899442345746	0.0262260687123	0	1.82720232333	0.844044972778	0.133252761896	0	0	0.377384541041
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Arcicella	0	0.00947927199191	0.020951981867	0.108106619293	0.084766148524	0.118071694927	0	0	0	0	0.00681393859279	0	0	0	0	0	0.0196389243481	0.0837863642563	0	0	0.00132510004505	0	0.0287281274484	0	0.00101402395125	0	0.0405515004055	0	0	0	0	0.000915248032217	0	0.0345013973066	0	0	0.0585235348215	0.137378812262	0.159161490683	0	0	0	0	0.0239819655619	0.00117017915443	0	0	0.00180086081147	0	0	1.49628956535	0	0.11188933128	0	0	0.026493670161	0	0	0	0	0	0.0897438847596
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Cytophaga	0.0021264380037	0.023171553758	0	0.850392833289	0.981683638988	0.0582885582549	0.00271683760103	0	0	0	0	0.0496225144437	0.0294464075383	0	0.00131721067468	0.00156835683255	0.1458891523	0.11496268584	0	0.0184600926361	0.0304773010362	0	0.161922172891	0.000903350527105	0	0.00394280307013	0	0	0	0	0	0.000915248032217	0	0.00920037261509	0.00816343190677	0.00519764027132	0.016721009949	0.0431761981395	0.0142339544513	0.00198404825205	0.00245122070791	0	0.0884790117575	0.0839368794666	0.0105316123899	0.00303352040042	0	0.700534855661	0.0400823820874	0	0.0969256398607	0.0051838988103	0.382894010288	0.0899442345746	0.00524521374246	0.076616829925	0	0.219065107439	0.0139450564775	0	0	0.823802839589
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	0	0.0452898550725	0	0.00757434912241	0.0549834476913	0.00149457841679	0.00135841880052	0	0	0	0.00272557543711	0	0	0	0	0	0.00981946217403	0.0467644823756	0	0	0	0	0.0496213110473	0	0	0.0144569445905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0392339213578	0.00899442345746	0.0314712824548	0.000716045139486	0	0	0	0	0	0
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Emticicia	0	0	0	0.013082966666	0.0727385193416	0.00298915683359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Flectobacillus	0	0	0	0	0.562434850342	0.0134512057511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Flexibacter	0.0297701320518	0.135869565217	0.0171425306185	0.484069766641	0.14604978293	0.236890679062	0.221422264484	0	0.054788961039	0.210977529219	0.164897313945	0.0496225144437	0.0907930899097	0.175028189636	0.0777154298058	0.0188202819906	0.108014083914	0.122756766236	0.0828149729471	0.0369201852722	0.00397530013516	0.005092761004	0.0600679028467	0.000903350527105	0.00405609580498	0.00525707076017	0.00737300007373	0	0.0111619600402	0.173989360474	0	0.000915248032217	0	0.0425517233448	0.0571440233474	0	0.206225789371	0.160929465793	0.327380952381	0.0138883377644	0.00122561035396	0	0.168450426231	0.0983260588038	0.143932035995	0.0530866070074	0	0.0900430405734	0.0622556147316	0	1.28426472815	0	0.131506291958	0.049469329016	0.0104904274849	0.0622959271352	0.242013552759	0.00966463709288	0.0356373665536	0	0.00208268249505	0.586786938813
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	0.0063793140111	0.0147455342096	0.0590464943525	0	0.00286372123392	0	0.00543367520206	0	0.324675324675	0.0887445162587	0.036795268401	0.0141778612696	0.152139772281	0.269274137902	0.0118548960721	0	0.0280556062115	0.111065645642	0.0128823291251	0.0268510438343	0.00132510004505	0.0516551473263	0	0.00271005158132	0	0.0459993691515	0	0	0.390668601406	1.2002186415	0.0142131258217	0.0137287204833	0	0	0.857160350211	0.0207905610853	0.189504779422	0.145229030106	0.225155279503	0.0178564342685	0.00735366212374	0	0.00170151945687	0	0.090103794891	0.241164871834	0.00359854618734	0.524050496137	0.194015785636	0	0.0363471149478	0.191804255981	0.0159841901828	0.098938658032	0.0314712824548	0.000716045139486	0.51514313373	0.0998679166264	0.0232417607958	0.00418883257236	0.0166614599604	0.00460225050049
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Larkinella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0443980151476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Leadbetterella	0	0	0	0	0.0778932175626	0.00373644604198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Pontibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0357319085944	0	0	0	0	0	0	0	0	4.11083175656	0.00217966229765	0	0	0	0	0	0	0.0984375654505	0	0
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Runella	0	0.0200117964274	0	2.45546627005	0.148340759917	0.133017479095	0	0	0	0	0	0	0	0	0	0	0.259514357456	0.116911205939	0.00552099819647	0	0	0	0.289892922434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159942828946	0.0143891793371	0.00117017915443	0	0	0	0	0	0	0	0	0	0	0.00572836111588	0	0	0	0	0	0.333663161286
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	0	0	0	0	0.0286372123392	0.00298915683359	0	0	0	0	0	0	0.225755791127	0	0.00922047472273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0529498648385	0.0981277230443	0.0776397515528	0	0	0	0.00510455837062	0.038371144899	0.00117017915443	0	0	0	0	0	0.333181887021	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Sporocytophaga	0	0.0379170879676	0	0.000688577192946	0	0.000747289208397	0.00407525640155	0	0	0	0.00136278771856	0.00708893063481	0	0	0.00131721067468	0	0.0210417046586	0	0	0.00167819023965	0	0	0.0861843823453	0	0	0	0	0	0	0	0	0	0	0.00575023288443	0	0	0.016721009949	0.00785021784355	0.00388198757764	0	0	0	0	0	0.00351053746329	0	0	0	0	0	0	0	0.00363277049609	0	0	0.00214813541846	0	0	0	0	0.0333229199209	0.00690337575074
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Flexithrix	0.0021264380037	0.0179052915403	0	0	0.0189005601439	0.0538048230046	0	0.00129548781594	0	0	0	0	0	0	0	0.00156835683255	0.0056111212423	0	0	0	0.023851800811	0	0.00522329589971	0	0	0	0	0	0	0	0	0.00274574409665	0	0.00460018630755	0	0	0	0	0	0	0	0	0.00340303891375	0	0	0	0	0	0	0	0.00908677873694	0	0.00871864919062	0	0	0.0572836111588	0	0	0	0	0	0
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Roseivirga	0	0	0	0	0	0	0.228214358487	0.00259097563187	0	0	0.00136278771856	0	0	0	0.00395163202403	0	0	0	0	0	0.00265020009011	0	0	0.00271005158132	0	0.0131426769004	0	0.0594863966957	0	0	0	0	0	0.020700838384	0	0	0	0	0	0	0	0.00498280930789	0	0	0	0	0	0	0	0.000532331131257	0	0	0.039960475457	0	0	0.000716045139486	0	0	0	0	0	0
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Crocinitomix	0	0.0358105830806	0	0.00137715438589	0.109966895383	0.082949102132	0.00407525640155	0	0	0	0	0	0	0	0	0	0.00420834093173	0.0116911205939	0	0	0.00265020009011	0	0.0261164794986	0	0	0	0	0	0	0	0	0	0	0.0138005589226	0	0	0	0.00392510892177	0.00129399585921	0	0	0	0.0646577393612	0	0	0	0	0	0	0	0	0	0.0435932459531	0	0	0.0193332187661	0	0	0	0	0	0
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Fluviicola	0.0042528760074	0.106378496798	0	0.0103286578942	0.0246280026117	0.0560466906297	0.0244515384093	0.00518195126375	0.00202922077922	0	0	0.0425335838089	0.00245386729486	0	0.0605916910351	0	0.036472288075	0.00779408039594	0.0184033273216	0.00671276095858	0.00530040018021	0.005092761004	0.0809610864455	0.000903350527105	0.00608414370747	0.00131426769004	0.00737300007373	0.017958157493	0	0	0	0.00915248032217	0	0.0851034466896	0.0224494377436	0	0.117047069643	0.10990304981	0.0323498964803	0.0119042895123	0.00245122070791	0	0.0578516615337	0.0551585207924	0.167335619083	0.00303352040042	0.00359854618734	0	0	0	0.0181735574739	0	0.0283356098695	0	0.0524521374246	0.0494071146245	0	0	0	0	0.00208268249505	0.0115056262512
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bergeyella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00510455837062	0	0	0	0	0	0	0	0	1.61737642881	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	0	0.00421300977418	0.137140244948	0.10053227017	0.00171823274035	0.228670497769	0.00135841880052	0	0	0	0.00272557543711	0	0	0	0.0118548960721	0	0.00280556062115	0.11496268584	0	0	0	0	0	0	0	0	0	0	0	0.00384932213437	0	0	0.000991502820826	0.0414016767679	0.00612257393008	0	0.0027868349915	0.0235506535306	0.0258799171843	0.00992024126027	0	0	0.0068060778275	0	0.0234035830886	0	0	0	0	0.00106466226251	0	0.901998392991	0.00217966229765	0.00224860586436	0.0104904274849	0.000716045139486	0	0	0.027890112955	0	0	0
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0.725115359262	1.15015166835	0.219043446791	0.734711864874	8.71888566879	1.42059678516	0.127691367249	0.0388646344781	0.109577922078	0.587723117109	0.37749219804	0.209123453727	0.0883392226148	0.0673185344755	0.201533233225	0.00941014099528	0.260917137767	0.471541863954	0.132503956715	0.245015774988	0.00397530013516	0.0589305201892	3.23322016192	0.060524485316	0.0790938681972	0.107769950584	0.0147460001475	0.0808117087187	0.189753320683	0.0585096964425	0.0302028923711	0.0137287204833	0	0.177107172841	0.579603665381	0.0181917409496	0.473761948555	0.357184911881	0.335144927536	0.00595214475616	0.00735366212374	0	9.75991560463	3.66924073097	0.176697052319	0.224480509631	0.0287883694987	0.381782492031	0.817424749592	0.122436160189	0.196880205967	0.318809776833	0.178732308408	2.37003058104	0.59795436664	0.141776937618	6.70204674319	1.49640797655	3.01523110057	0	0.356138706654	0.358975539039
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Sejongia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00340303891375	0	0	0	0	0	0	0	0	0.388792410772	0	0	0	0	0	0	0	0	0	0
