Kingdom	Phylum	Class	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S6	S60	S61	S62	S7	S8	S9
Bacteria	Bacteroidetes	Sphingobacteriia	0.96540285368	4.80809740479	3.94087731662	3.22391841737	2.1191537131	1.22405972335	2.19384636283	6.34918578591	2.98295454545	7.22681758816	4.39090202919	2.03452309219	5.33716136631	1.35983439641	2.89786348429	0.138015401264	3.57708979197	2.72792813858	1.73727409916	3.75914613681	1.09585773726	0.945070934885	1.98485244189	2.3929755463	1.48148899277	3.08064346546	1.73634151736	3.69040136482	2.23983331473	5.56381021302	1.89212237501	0.451217279883	0.598867703779	3.40988810047	1.91432478214	0.205306790717	5.87186132709	3.93295913962	3.79528985507	0.793619300821	5.13285616237	0.597937116947	1.6215480424	0.896925512015	3.90020712171	1.55164568482	1.33146208932	8.62612328693	4.47003841939	3.92700675528	4.47675299106	0.0285114434566	6.14592112529	3.7101996762	11.1723052714	2.84556338432	13.926151293	8.93817853806	4.67624227211	3.43484270934	2.32219098198	1.74655406494
Bacteria	Bacteroidetes	Unknown	0.2296553044	0.718318166498	0.411420734843	1.24357041046	2.30300461632	0.130028322261	0.372206751341	0.485807930976	0.523538961039	1.65935501155	0.573733629513	0.521036401659	0.537396937574	0.139685959037	0.455754893438	0.0470507049764	0.715417958394	0.508563745835	0.333100224521	0.592401154595	0.075530702568	0.0669334303383	0.851397231653	0.125565723268	0.161229808248	0.352223740932	0.151146501511	0.242435126156	0.189753320683	0.0723672561262	0.0675123476531	0.0942705473183	0.0208215592373	0.349614159373	0.587767097288	0.0389823020349	0.693921912884	0.490638615222	0.516304347826	0.307527479068	0.0441219727424	0.0274054511934	0.476425447925	0.112715238141	0.651789789017	0.241164871834	0.806074345964	0.327756667687	0.189325294115	0.421073924824	1.86278964107	0.300666130997	0.435932459531	2.28908076992	0.634670862838	0.544194306009	6.5654819527	0.998679166264	2.93775856459	0	0.883057377903	0.237015900775
Bacteria	Chlamydiae	Chlamydiia	0	0	0	0	0.000572744246784	0.0179349410015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00259882013566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Chloroflexi	Anaerolineae	0	0	0	0	0.00114548849357	0.115829827301	0	0	0	0	0	0	0	0	0	0	0	0.00584556029695	0	0	0.00132510004505	0.00145507457257	0.00261164794986	0	0.00304207185374	0	0	0	0	0	0	0.0109829763866	0	0	0	0	0	0	0	0	0	0	0.0238212723962	0	0.152123290076	0	0	0.00180086081147	0.0166299244831	0	0.321066182038	0	0.00363277049609	0	0.00524521374246	0.000716045139486	0	0	0	0	0	0
Bacteria	Chloroflexi	Caldilineae	0.0042528760074	0.0663549039434	0.00571417687282	0.025477356139	0.0148913504164	0.00822018129236	0.0203762820077	0.0272052441347	0	0	0.00272557543711	0	0.0392618767177	0.0201955603427	0.00395163202403	0.00627342733019	0.0182361440375	0.0116911205939	0.00368066546432	0.00503457071894	0	0.000727537286286	0	0	0	0.00131426769004	0.00368650003687	0	0	0	0	0	0	0.00920037261509	0	0	0.0250815149235	0.0549515249048	0.0194099378882	0.00198404825205	0	0	0.0663592588181	0	0.00702107492657	0	0	0	0	0	0	0	0.0174372983812	0	0	0.0179011284871	0	0	0	0	0	0
Bacteria	Chloroflexi	Chloroflexi (class)	0.0744253301295	0.243301314459	0.0190472562427	0.307105428054	0.0710202866012	0.455099127913	0.0679209400258	0.128253293778	0.00405844155844	0.0468838953819	0.0177162403412	0.187856661823	0.402434236356	0.459448997795	0.259490502911	0.120763476106	0.368931221681	0.424777381579	0.371747211896	0.266832248104	0.0304773010362	0.00145507457257	0.141028989292	0.00993685579816	0.174412119614	0.0801703290926	0.106908501069	0.039283469516	0	0	0	0.00183049606443	0.0317280902664	0.0943038193047	0	0	0.217373129337	0.180555010402	0.111283643892	0.075393833578	0.00612805176978	0.00996561861578	0.852461247894	0.611540121828	0.215312964415	0	0	0.00360172162294	0	0.0574917621757	0.733000151446	0	0.103897236188	0	0.0734329923944	0.204072864753	0	0	0	0	0.422784546496	0.18639114527
Bacteria	Chloroflexi	Ktedonobacteria	0.0085057520148	0.00421300977418	0.159996952439	0.0241002017531	0.00744567520819	0	0	0	0	0	0	0	0	0.00336592672378	0.0052688426987	0	0.00420834093173	0	0.0386469873753	0.00503457071894	1.01370153447	5.65296471444	0.00261164794986	1.21771651054	0.566839388746	0.136683839764	0.0737300007373	0.996677740864	0.535774081929	0.0161671529644	0.0213196887325	0.288303130148	0.0347025987289	0.0333513507297	0.00204085797669	0.296265495465	0	0.0274757624524	0.00517598343685	0	0.0477988038043	0	0	0	0.00117017915443	0.0849385712119	2.42542013027	0.192692106827	0.135171437465	2.09898165055	0.0484628199303	0	0.124967305066	0	0.0786782061369	0.00572836111588	0	0	0	0	0	0
Bacteria	Chloroflexi	Thermomicrobia	0.0021264380037	0	0	0	0	0.00298915683359	0	0	0	0	0.00136278771856	0.163045404601	0	0.138002995675	0.0316130561922	0	0.00140278031058	0.0409189220787	0.0368066546432	0.0151037121568	0	0.000727537286286	0.036563071298	0	0	0	0.0258055002581	0	0	0.01231783083	0	0	0	0	0	0	0	0	0.00129399585921	0	0	0	0.00170151945687	0	0.00117017915443	0	0	0	0.00639612480119	0	0	0.235867395868	0	0	0	0	0	0	0	0	0.19368947204	0.018409002002
Bacteria	Chloroflexi	Unknown	0	0.0305443208628	0	0.00137715438589	0.000572744246784	0.00224186762519	0.0652041024248	0.00647743907969	0	0	0.00545115087423	0.00354446531741	0	0	0.00658605337338	0	0.00841668186345	0	0.0128823291251	0.0117473316775	0.00132510004505	0	0.00783494384957	0	0.00507011975623	0	0.00368650003687	0.00224476968663	0	0	0	0	0	0.0080503260382	0	0	0.128194409609	0.0314008713742	0.0129399585921	0.00793619300821	0.00122561035396	0.00249140465394	0.0221197529394	0.119909827809	0.0772318241923	0	0	0	0	0	0	0	0.00363277049609	0	0	0.00859254167383	0	0	0	0	0.00416536499011	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	0.0021264380037	0	0	0	2.81274699596	0.094158440258	0	0	0	0.00167442483507	0	0.0248112572218	0	0	0	0	0.0280556062115	0.0194852009898	0.0386469873753	0.00167819023965	0	0.000727537286286	0.284669626534	0.00180670105421	0	0.00131426769004	0.0221190002212	0	0	0	0	0.000915248032217	0	0	0	0	0	0	0	0	0.00122561035396	0	0.00170151945687	0.175068348602	0.00234035830886	0	0.010795638562	0.00180086081147	4.95912876252	0.00798496696885	4.68271997577	0	0	0	0	0.00214813541846	0	0.172352694823	0.00154945071972	0	0.00624804748516	0.00230112525025
