Kingdom	Phylum	Class	Order	Family	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S6	S60	S61	S62	S7	S8	S9
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Frankiaceae	0.0531609500925	0.0958459723627	0.241900154283	0.00413146315768	0.00801841945498	0	0.199687563676	0.0272052441347	0.275974025974	0.617862764141	0.233036699873	0.0708893063481	0.181586179819	0	0.229194657394	0.00156835683255	0.0729445761499	0.0292278014848	0.242923920645	0.0839095119823	0.0516789017571	0.218261185886	0.00261164794986	0.595307997362	0.308263281179	0.31279571023	0.479245004792	0.159378647751	0.446478401607	0.392630857706	0.618270973244	0.0439319055464	0	0.0287511644222	0.404089879385	0.153330388004	0.175570604465	0.223731208541	0.111283643892	0.0178564342685	0.0122561035396	0.0772335442723	0.00170151945687	0	0.334671238167	1.4303048688	0.518190650977	0.388985935277	0.0409351987276	0.109660213039	0.0212024837195	0.0129597470257	0.0603039902351	0.00449721172873	0	0.0179011284871	0	0	0	0	0.0458190148912	0.00920450100099
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Geodermatophilaceae	0.106321900185	0.011585776879	0.0304756099884	0.00137715438589	0.00114548849357	0	0.110031922842	0.0349781710303	0.0568181818182	0.663072234687	0.189427492879	0.347357601106	0.127601099333	0	0.105376853974	0.00156835683255	0.0533056518019	0.409189220787	0.345982553646	0.223199301873	0.0609546020725	0.109858130229	0.279446330635	0.430898201429	0.219029173469	0.402165913153	0.114281501143	0.258148513962	0.081854373628	0.0485014588931	0.284262516434	0.0292879370309	0.00198300564165	0.0483019562292	0.0836751770444	0.00519764027132	0.158849594516	0.0274757624524	0.0219979296066	0.00992024126027	0.00122561035396	0.0373710698092	0	0.00479639311238	0.126379348678	0.0106173214015	0.021591277124	0.0054025824344	0.00170563328032	0.0729293649822	0	0	0.00944520328984	0.00449721172873	0.0104904274849	0.0436787535086	0	0	0.00154945071972	0	0.651879620952	0.108152886762
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Intrasporangiaceae	0.0404023220703	0.0832069430401	0.0609512199768	0.132206821046	0.00229097698714	0.000747289208397	0.0258099572098	0.183959269863	0.0162337662338	0.048558320217	0.0231673912155	0.0850671676178	0.130054966627	0.00504889008566	0.0592744803604	0.0109784978278	0.0757501367711	0.183160889305	0.276049909824	0.0956568436598	0	0.00363768643143	0.00783494384957	0.00722680421684	0.159201760346	0.00262853538009	0.0331785003318	0	0.00372065334673	0.00461918656125	0	0.00457624016108	0.00694051974578	0.029901210999	0.0367354435805	0	0.0473761948555	0.0549515249048	0.0284679089027	0.113090750367	0.00245122070791	0	0.0391349475081	0	0.0807423616556	0	0.0251898233114	0	0.00341126656063	0.00266165565628	0.0484628199303	7.24709053679	0.00290621639687	0	0	0.0959500486911	0	0	0	0	0.116630219723	0.00230112525025
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Jiangellaceae	0	0	0	0.173521452622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0874427595094
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Kineosporiaceae	0.0021264380037	0	0.00190472562427	0	0	0	0.00135841880052	0	0.018262987013	0.00502327450521	0.00272557543711	0.00354446531741	0	0	0.00131721067468	0	0	0.00194852009898	0.00552099819647	0	0	0	0.00261164794986	0.00180670105421	0.00405609580498	0.0144569445905	0.0110595001106	0	0	0	0	0.00274574409665	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455028060064	0	0.00360172162294	0.00469049152087	0	0	0	0.000726554099218	0	0	0	0	0	0	0	0.00624804748516	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Microbacteriaceae	0.119080528207	0.284378159757	0.86474543342	1.06109745433	0.238834350909	0.0919165726328	0.813692861509	0.478035004081	0.288149350649	0.663072234687	2.03464206381	0.19140112714	0.444149980369	0.0555377909423	0.177823441081	0.00627342733019	0.311417228948	0.461799263459	0.39199087195	0.99348862187	0.00795060027032	0.0582029829029	0.809610864455	1.07769717884	0.0567853412698	0.31805278099	0.147460001475	0.325491604561	0.126502213789	1.23948172727	0.495682763032	0.15284642138	0.954817216455	0.223109035916	0.671442274332	0.254684373295	0.16721009949	0.467087961691	0.420548654244	0.0912662195945	0.286792822826	0.700084707758	0.122509400895	0.117511631253	0.39903109166	0.147125739421	0.194321494116	0.169280916278	0.0319806240059	0.449287474781	0.242314099652	5.76708742645	0.470807056293	5.11332973556	1.60503540519	0.326516583605	3.38127506569	6.38349279985	3.51570368304	10.0825200017	0.124960949703	0.340566537037
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Micrococcaceae	0.0106321900185	0.523466464442	0.908554122779	0.0289202421037	0.0177550716503	0.0455846417122	0.0353188888134	0.108820976539	0.0892857142857	0.0703258430729	0.340696929639	0.322546343884	1.00608559089	2.51434726266	1.2329091915	1.22018161572	0.848682087898	1.26653806434	0.390150539217	0.610861247231	0.215991307344	0.207348126591	0.0652911987464	0.106595362198	0.0233225508787	0.0381137630113	0.357590503576	0.156011493221	0.520891468542	0.300247126481	0.00177664072771	0.307523338825	0.608782731987	0.0310512575759	2.31841466152	4.176303958	2.89552155617	0.427836872473	0.36102484472	0.23213364549	0.0710854005295	0	0.229705126678	0.15108638304	0.237546368349	1.59866525102	0.924826370146	0.482630697473	0.10916052994	0.00106466226251	0.157504164774	32.5963557191	0.523845505536	14.4517898903	0.582218725413	0.52915735808	14.7922140783	35.9830546696	10.8151660236	20.9462572781	0.18535874206	0.230112525025
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Micromonosporaceae	0.170115040296	0.252780586451	0.112378811832	0.844884215745	0.0395193530281	0.599325945134	0.326020512124	0.361441100646	0.0831980519481	0.303070895148	0.45380831028	0.170134335236	0.17667844523	0.228883017217	0.146210384889	0.0454823481438	0.384361805098	0.627423471873	0.388310206485	0.201382828757	0.148411205046	0.556566024009	0.240271611387	0.126469073795	0.722999077238	0.161654925875	0.320725503207	0.108871329802	0.0186032667336	0.0408028146243	0.0710656291085	0.283726889987	0.404533150897	0.0943038193047	0.00204085797669	0.00779646040698	0.200652119388	0.20018055501	0.0439958592133	0.335304154597	0.0257378174331	0.0498280930789	0.00850759728437	0	0.127549527833	0.00303352040042	0.0179927309367	0.00360172162294	0.00127922496024	0.125630146977	0.23625624716	0	0.0385073672586	0.0134916351862	0.818253343824	0.214813541846	0	0	0	0.00209441628618	0.264500676872	0.74556458108
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Mycobacteriaceae	0.085057520148	0.0821536905966	0.331422258624	0.0433803631556	0.0120276291825	0.0538048230046	0.0516199144196	0.266870490083	0.0121753246753	0.11888416329	0.155357799916	0.102789494205	0.213486454653	0	0.0263442134935	0.0297987798184	0.408209070377	0.455953703162	0.303654900806	0.198026448278	0.359102112209	0.308475809385	0.300339514233	1.89432605534	0.993743472221	1.52060771738	0.582467005825	1.90917661848	0.141384827176	0.290238888932	1.12639022137	0.76789309903	0.144759411841	0.254160293492	0.00816343190677	0.11954572624	0.0027868349915	0	0.00388198757764	0.0297607237808	0.0122561035396	0	0.0374334280512	0	0.0667002118024	0.21234642803	0.410234265357	0.0612292675899	0.126216862743	0.636668032983	0.00908677873694	0	0.146763928042	0	0.209808549698	0.210517271009	0	0	0	0	0.0812246173071	0.674229698322
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Nakamurellaceae	0.042528760074	0.157987866532	0.137140244948	0.0117058122801	0.119703547578	0.175612963973	0.28934320451	0.163231464808	0.0588474025974	0.224372927899	0.388394499789	0.00708893063481	0.0907930899097	0.195223749979	0.00790326404805	0.00627342733019	0.144486371989	0.00974260049492	0.0312856564467	0.00335638047929	0.0318024010813	0.0618406693343	0.018281535649	0.438125005646	0.0182524311224	0.226054042687	0.184325001843	0.157133878064	0.133943520482	0.947703109482	0.888320363856	0.112575507963	0.0138810394916	0.0080503260382	0.622461682891	0.184516229632	0.033442019898	0.180555010402	0.0685817805383	0.0595214475616	0.00122561035396	0.0921819721959	0.0578516615337	0.0839368794666	0.59445101045	0.459578340664	0.352657526359	0.488033279908	0.0353918905666	0.0633474046196	0.124185976071	0.0051838988103	0.228864541254	0	0	0.23701094117	0	0	0	0.0104720814309	0	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Nocardiaceae	0.0021264380037	0.00947927199191	0.00380945124855	0.0337402824544	0.00171823274035	0.00149457841679	0	0.00129548781594	0	0	0.012265089467	0.017722326587	0	0.00841481680944	0.00263442134935	0.0799861984599	0.117833546088	0.0643011632665	0.0147226618573	0.0218164731154	0.0318024010813	0.0349217897417	0.0208931835989	0	0.00405609580498	0	0.191698001917	0	0.0111619600402	0.030794577075	0	0.20226981512	0.00297450846248	0.0126505123458	0.185718075879	0.285870214922	0	0	0.00129399585921	0.113090750367	0.083341504069	0	0.00170151945687	0.00239819655619	0.00117017915443	0.389807371455	0.0719709237468	0.417799708261	0.00938098304174	0.000532331131257	0	0.298074181592	0.00435932459531	0	0.0367164961972	0.108122816062	0	0.00161077284881	0	0	0	0.0667326322572
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Nocardioidaceae	0.146724222255	0.89421132457	0.47237195482	0.751237717504	0.0658655883802	0.0283969899191	1.5703321334	0.256506587556	0.300324675325	1.27591172432	1.7402799166	0.134689682061	0.60610522183	0.201955603427	0.146210384889	0.112921691943	0.624237238206	0.337093977124	0.498730170415	0.337316238169	0.00662550022527	0.000727537286286	0.164533820841	0.127372424322	0.00709816765872	0.240510987278	0.0589840005898	0.0976474813684	0.00372065334673	0.0508110521737	0.0692889883808	0.0265421929343	0	0.311662622336	0.0653074552542	0	0.607530028147	0.788946893276	0.256211180124	1.00194436729	0.0196097656633	0.139518660621	0.0391349475081	0.0839368794666	0.89050633652	0.00303352040042	0.021591277124	0.00360172162294	0	0.0255518943003	0	1.92581840802	0.0879130460054	0.285572944774	0.068187778652	0.295726642608	0.164223482229	0.194903514706	0.173538480609	0.046077158296	0.416536499011	0.306049658283
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Promicromonosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00280556062115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198404825205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00787649653434	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Propionibacteriaceae	0.0361494460629	0.0821536905966	0.00380945124855	0.131518243853	0.000572744246784	0.0231659654603	0.0135841880052	0.0932751227475	0.00405844155844	0.00167442483507	0.0272557543711	0.0141778612696	0.00245386729486	0.0370251939615	0.0118548960721	0.0501874186415	0.0519028714913	0.00389704019797	0.0165629945894	0.00671276095858	0.00265020009011	0.00218261185886	0.00261164794986	0	0.0101402395125	0.00131426769004	0	0.0168357726497	0.00372065334673	0.00846850869562	0	0	0.0039660112833	0.010350419192	0.00816343190677	0.00259882013566	0.005573669983	0.0196255446089	0.0129399585921	0.0793619300821	0.00367683106187	0.00747421396183	0.0068060778275	0.00479639311238	0.0257439413974	0.00151676020021	0.00719709237468	0	0.000426408320079	0.000532331131257	0.00605785249129	2.5167828724	0.00653898689296	0	0	0.153949704989	0	0	0.00309890143944	0.0104720814309	0.0104134124753	0.142669765515
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Pseudonocardiaceae	0.0127586280222	0.0653016514998	0.0152378049942	0.00344288596473	0.000572744246784	0	0.0556951708212	0.0375691466622	0	0	0.0844928385505	0.00708893063481	0	0.159881519379	0	2.43095309045	0.0659306745971	0.0409189220787	0.0257646582502	0.00335638047929	0.00662550022527	0.00654783557657	0.0130582397493	0.0397474231926	0.0101402395125	0.0459993691515	0.00737300007373	0.0549968573224	0.290210961045	0	0.0497459403759	0.0219659527732	0.016855547954	0.050602049383	0	0.0285870214922	0	0	0.00258799171843	0.00396809650411	0.00245122070791	0	0	0	0.0210632247797	0.00151676020021	0.0431825542481	0.0054025824344	0.00383767488071	0.0223579075128	0.00302892624565	0	0.0203435147781	0	0	0.0537033854614	0	0	0	0	0.0229095074456	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Sporichthyaceae	0	0.00526626221773	0.0304756099884	0	0.00114548849357	0	0.0244515384093	0	0.0344967532468	0.0401861960417	0.0149906649041	0	0.00245386729486	0	0.00263442134935	0	0.00140278031058	0	0.00368066546432	0.00671276095858	0.00662550022527	0.030556566024	0	0.0289072168674	0.0212945029762	0.030228156871	0.0110595001106	0.00897907874652	0.0669717602411	0.0377233569168	0.0230963294603	0.00640673622552	0.00694051974578	0	0.0938794669279	0.0129941006783	0.033442019898	0.00785021784355	0.0245859213251	0.00595214475616	0	0	0	0	0.0514878827949	0.0894888518125	0.00359854618734	0.0954456230078	0.0191883744036	0	0	0	0.0101717573891	0	0	0	0	0	0	0	0.0124960949703	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Streptomycetaceae	0.289195568503	0.174839905629	0.950458086513	8.13898242062	0.0114548849357	0.171129228723	0.0516199144196	0.123071342514	0.018262987013	0.162419209002	0.445631583968	0.141778612696	0.230663525717	0.462814924519	0.903606522827	9.07451263311	1.30458568884	0.701467235635	1.48514851485	0.443042223266	0.38030371293	0.259730811204	0.381300600679	0.0704613411142	0.507011975623	0.203711491957	0.545602005456	0.558947651971	0.0260445734271	0.0623590185768	0.135024695306	0.629690646165	31.1133585175	0.994790289007	0.0346945856038	8.07193534136	1.20669955132	0.0549515249048	0.0245859213251	21.1380500774	1.30404941661	2.43659375156	0.0153136751119	0	0.125209169524	0.222963749431	0.982403109144	0.0180086081147	0.157771078429	0.306622731604	0	0	0.321863465954	0.00674581759309	4.89902963546	0.493355101106	0	0.00161077284881	0	0.00209441628618	0.245756534416	0.349771038038
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Streptosporangiaceae	0	0	0.00380945124855	0	0.0108821406889	0.000747289208397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0931247726446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440693539331	0	0.00234035830886	0	0	0	0	0.00106466226251	0.0242314099652	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Thermomonosporaceae	0	0	0	0	0	0	0	0.00129548781594	0	0	0	0	0	0	0	0	0.00981946217403	0	0.00184033273216	0	0	0	0	0.00722680421684	0	0	0	0	0	0.00538905098812	0	0.000915248032217	0	0.00575023288443	0	0.00259882013566	0	0	0	0	0	0	0	0	0	0	0	0	0.032407032326	0	0	0	0	0.0652095700666	2.96354576449	0.0050123159764	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Unknown	2.82390966891	4.37626390293	4.30658463648	7.81603971713	0.360256131227	0.547762989755	6.66440263533	2.73218380381	3.19805194805	12.6971635243	11.335668243	4.32070322192	9.07194738909	1.50625220889	5.63502726626	2.05611580747	6.23816404113	8.76639192533	10.6481651883	11.7171242532	2.852940397	6.95089123318	2.89370592844	5.46346398793	6.78280620988	6.28219955841	6.43294256433	4.00803627548	5.27960709901	2.65680213714	7.60402231461	6.41405820977	2.12776505349	2.45764953481	27.8903651095	10.9228410302	9.06557422735	5.86411272913	3.34239130435	6.92432839967	2.15217178155	1.14106333151	0.767385275051	0.455657345676	4.89134886551	7.40634005764	6.45579186009	3.5170811648	1.42804146395	1.70665360681	0.266545509617	6.0444260128	1.30707082449	5.54056484979	11.7545239969	3.8136564129	7.19817452634	2.18259721014	6.77574799733	4.59096049931	7.18941997293	6.56971258946
Bacteria	Actinobacteria	Actinobacteria (class)	Rubrobacterales	Rubrobacteraceae	0	0.011585776879	0.0495228662311	0.000688577192946	0.000572744246784	0	0	0.108820976539	0.00405844155844	0.00669769934028	0.00136278771856	0.131145216744	0.132508833922	0.87345798482	0.0158065280961	0.128605260269	0.133264129505	0.0818378441574	0.11962162759	0.0352419950326	0.198765006758	0.246635140051	0.0496213110473	0.000903350527105	0.0436030299036	0.00394280307013	0.110595001106	0	0.0372065334673	0	0	0.0622368661907	0	0.0080503260382	0	0	0.0139341749575	0.0157004356871	0.0271739130435	0.0773778818301	0.00245122070791	0	0	0	0.0128719706987	0	0	0	0.00639612480119	0	0	0	0.00290621639687	0	0	0.0207653090451	0	0	0	0	0.322815786733	0.177186644269
Bacteria	Actinobacteria	Actinobacteria (class)	Solirubrobacterales	Conexibacteraceae	0.0191379420333	0.129550050556	0.0133330793699	0.0482004035062	0.00400920972749	0.106115067592	0.0652041024248	0.114002927802	0	0.00502327450521	0.0095395140299	0.017722326587	0.0147232037691	0.0673185344755	0.00922047472273	0.0470507049764	0.0981946217403	0.128602326533	0.034966321911	0.0302074243136	0.023851800811	0.00945798472172	0.0104465917994	0.0252938147589	0.137907257369	0.0341709599411	0.0847895008479	0.0662207057556	0	0.00923837312249	0.325125253171	0.0576606260297	0.0079320225666	0.161006520764	0	0.0623716832558	0.0250815149235	0.00392510892177	0.0116459627329	0.128963136383	0	0.17688973043	0.0170151945687	0.225430476282	0.0140421498531	0.00151676020021	0.0431825542481	0.00180086081147	0.0166299244831	0.0239549009066	0	0	0.00726554099218	0	0.104904274849	0.127456034828	0	0	0	0.0586436560131	0.0104134124753	0.119658513013
Bacteria	Actinobacteria	Actinobacteria (class)	Solirubrobacterales	Patulibacteraceae	0.116954090204	0.274898887765	0.441896344832	0.154929868413	0.0126003734292	0.194295194183	0.15893499966	0.542809394878	0.0730519480519	0.137302836476	0.1321904087	0.0602559103959	0.215940321947	0.378666756425	0.491319581654	0.213296529226	0.26793103932	0.107168605444	0.235562589716	0.139289789891	0.339225611534	0.20953073845	0.0496213110473	0.189703610692	0.801078921484	0.189254547366	0.390769003908	0.23008889288	0.00372065334673	0.0600494252962	0.0230963294603	0.216913783635	0.478895862459	0.353064299104	0.0285720116737	0.0779646040698	0.275896664159	0.0942026141225	0.0944616977226	0.202372921709	0.0196097656633	0.443470028402	0.0221197529394	0	0.211802426952	0.078871530411	0.0755694699341	0.00900430405734	0.0814439891351	0.125097815845	0.00908677873694	0	0.182365078904	0.00224860586436	0.27799632835	0.353010253766	0	0	0.00154945071972	0.0607380722993	0.0416536499011	0.170283268518
Bacteria	Actinobacteria	Actinobacteria (class)	Solirubrobacterales	Solirubrobacteraceae	0.389138154677	0.605620155039	0.476181406068	0.627293822774	0.0200460486374	0.0956530186748	0.675134143857	0.332940368696	0.0974025974026	0.509025149861	1.67759168154	0.39698011555	1.30300353357	0.117807435332	0.580889907532	0.183497749408	0.70559849622	1.30940550652	1.31583790349	0.968315768275	0.292847109957	0.425609312477	0.308174458083	0.512199748869	1.41659145989	0.352223740932	1.15387451154	0.575783424621	0.264166387618	0.176298953754	1.92054862666	0.436573311367	0.206232586732	0.655526548825	0.0693891712076	1.10189973752	0.70506925285	0.282607842368	0.151397515528	2.02968136185	0.0955976076086	0.675170661219	0.0612547004475	0.0191855724495	0.59445101045	0.488396784468	0.824067076901	0.187289524393	0.144126012187	0.352403208892	0	0	0.150396698538	0	0.891686336218	1.03611731684	0	0	0	0.0209441628618	0.78308861814	0.750166831581
