Kingdom	Phylum	Class	Order	Family	Genus	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S6	S60	S61	S62	S7	S8	S9
Bacteria	Acidobacteria	Acidobacteria (class)	Acidobacteria (order)	Acidobacteria (family)	Koribacter	0.0722988921258	0.00737276710482	0.0457134149826	0	0	0	0.0271683760103	0.142503659753	0	0	0.00272557543711	0	0	0	0.105376853974	0	0	0	0.00184033273216	0	0	0.00291014914514	0	0.051490980045	0.0344768143424	0.0367994953212	0	0.127951872138	0	0.16013180079	0.00177664072771	0.00183049606443	0.016855547954	0.0563522822674	0	0	0	0	0	0.0119042895123	0.0220609863712	0.0597937116947	0	0	0.016382508162	0	0.111554931808	0.00180086081147	0	1.28824133764	0.0212024837195	0	0.0108983114883	0	0	0.00286418055794	0	0	0	0	0.00208268249505	0
Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Acidobacterium	2.62189805856	4.18878496798	3.74850002857	1.65258526307	1.23483659607	3.36579059462	1.90857841473	5.15215504398	0.316558441558	0.619537188976	4.54080867823	1.78286605466	3.12622693365	0.511620862014	2.60807713586	0.34503850316	6.29146969293	7.26992848931	4.32478192057	2.74048466134	4.88034346593	2.08439432521	0.919300078349	6.33068049395	3.08364683574	4.21748501735	3.92243603922	3.63428212265	0.669717602411	8.748739347	9.40198273105	8.20519860882	9.04746324003	5.62832794728	0.644911120635	2.835312768	3.4751832344	1.07940495349	1.34316770186	5.9422245149	0.237768408668	2.12018536051	1.03112079087	1.40294498537	4.18222029793	1.36205065979	1.27748389651	2.26368204002	1.92011666532	8.17234752706	1.72951688626	0.0155516964309	3.89287686361	0.00449721172873	1.01757146604	7.57432548548	0	0.00322154569763	0.00154945071972	0.0125664977171	2.04519421014	2.93623581932
Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Edaphobacter	0.161609288281	0.00947927199191	0.0742842993467	0.0330517052614	0.000572744246784	0	0.161651837261	3.84371234989	0.0527597402597	0.269582398446	1.38595510977	0.00354446531741	0	0.00168296336189	0.0408335309149	0.0125468546604	0.134666909815	0	0.147226618573	0.0151037121568	0.0848064028834	0.0181884321571	0.0130582397493	0.311655931851	0.0263646227324	0.385080433183	0.147460001475	0.315390140972	0.00372065334673	0.175529089327	0.371317912092	0.142778693026	0.0485836382205	0.554322450059	0.177554643972	0.0649705033915	0	0.00785021784355	0.00905797101449	0	0.00367683106187	0.0373710698092	0	0	0.351053746329	0.620354921887	0.600957213286	1.01928721929	0.461800210646	0.344950573054	0.0393760411934	0	0.0181638524805	0	0	0.172566878616	0	0	0	0	0.039570967406	0
Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Terriglobus	0.106321900185	0.0136922817661	0.201900916173	0.00137715438589	0.00572744246784	0	0.0923724784351	0.107525488723	0.00811688311688	0.00334884967014	0.756347183799	0.00708893063481	0	0	0	0	0.0056111212423	0.0194852009898	0.00368066546432	0.0151037121568	0.00265020009011	0.00218261185886	0.00522329589971	0.153569589608	0.00101402395125	0.140626642835	0	0.185193499147	0.0892956803215	0.1747592249	0.10126852148	0.00823723228995	1.14816026652	0.101204098766	0.0428580175106	0.0415811221705	0	0	0.0129399585921	0	0.00980488283165	0.0548109023868	0	0	0.0760616450379	0.0667374488093	0.352657526359	0.192692106827	0.0844288473757	0.507311568088	0.0151446312282	0	0.336394547938	0	0	0.224838173798	0	0	0	0	0	0
Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Unknown	0.187126544326	0.24962082912	0.740938267843	0.0151486982448	0.034364654807	0.00224186762519	1.39645452693	5.56152919382	0.115665584416	0.294698770972	1.21696943267	0	0.0294464075383	0.00504889008566	0.0184409494455	0.0235253524882	0.0448889699384	0.109117125543	0.0496889837683	0.0117473316775	0.38295391302	0.394325209167	0	4.44448459336	0.188608454932	2.59567868784	0.239622502396	4.17414923229	1.8714886334	5.26048362883	1.79085385353	0.523521874428	0.323229919589	1.15579680977	0.469397334639	1.1226902986	0.011147339966	0.0314008713742	0.0672877846791	0.00198404825205	0.227963525836	0.595445712293	0	0.00239819655619	1.57974185848	0.555134233278	0.867249631149	1.95213311963	0.960697945138	9.34613767148	0.1393306073	0	0.921997151908	0	0	0.738958583949	0	0	0.00154945071972	0	0	0
Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Geothrix	0	0	0	0	0.000572744246784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170151945687	0.0287783586743	0.0456369870227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Holophaga	0.119080528207	0.304389956185	0.0952362812137	0.128763935081	0.00229097698714	0.0381117496282	0.081505128031	0.040160122294	0	0	0.00545115087423	0.0354446531741	0.117785630153	0.0168296336189	0.0645433230591	0.00470507049764	0.148694712921	0.0954774848503	0.191394604144	0.0637712291065	0.780483926536	0.169516187705	0.0522329589971	0.107498712725	0.412707748157	0.102512879823	0.37602300376	0.530888030888	0.00372065334673	0.00538905098812	0	0.1363719568	0.0664306889953	1.00974089451	0	0.0675693235271	0.0418025248725	0.035325980296	0.0232919254658	0.00396809650411	0	0.0124570232697	0.00510455837062	0.0479639311238	0.160314544157	0.0697709692098	0.0395840080607	0.00900430405734	0.0993531385784	0.103804570595	0.0181735574739	0	0.19544305269	0	0.00524521374246	0.283553875236	0	0	0	0.00418883257236	0	0.0161078767517
Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	Solibacter	0.0574138260999	0.00210650488709	0.0457134149826	0	0	0	0.00679209400258	0.0233187806869	0.00405844155844	0.0468838953819	0.0095395140299	0.00354446531741	0	0	0.0461023736136	0	0.00140278031058	0.00194852009898	0.00736133092863	0.00167819023965	0.0172263005857	0.0232811931611	0.00261164794986	0.186090208584	0.0811219160997	0.0959415413731	0.0516110005161	0.121217563078	0.0297652267738	0.0400329501975	0.493906122304	0.0869485630606	0.00297450846248	0.0126505123458	0.00408171595339	0.0389823020349	0	0	0	0	0	0.00249140465394	0	0	0.00702107492657	0.0667374488093	0.12235057037	0.0432206594752	0.0230260492843	0.0196962518565	0	0	0.0079920950914	0	0	0.00429627083691	0	0	0	0	0	0
Bacteria	Acidobacteria	Unknown	Unknown	Unknown	Unknown	0.276436940481	0.902637344119	0.434277442334	0.792552349081	0.021191537131	0.607546126426	0.281192691707	0.599810858779	0.0507305194805	0.457117979974	0.207143733221	0.255201502853	0.549666274048	0.366886012891	0.407018098475	0.169382537915	0.760306928332	1.08337717504	0.863116051382	0.328925286971	0.793734926987	0.391415060022	0.214155131888	0.448965211971	1.30707687316	0.444222479235	0.630391506304	0.691389063482	0.256725080924	0.107011155336	0.676900117258	0.761486362804	0.203258078269	1.33290398261	0.0326537276271	0.122144546376	0.094752389711	0.0471013070613	0.0375258799172	0.0833300265862	0.0147073242475	0.0822163535801	0.209286893196	0.0119909827809	0.528920977802	0.229030790232	0.33826334161	0.176484359524	0.292516107574	0.227837724178	0.448281084356	0	0.869685256764	0	0.110149488592	1.41920146646	0	0	0	0	0.172862647089	0.0828405090089
Bacteria	Actinobacteria	Actinobacteria (class)	Acidimicrobiales	Acidimicrobiaceae	Acidimicrobium	0	0	0.00190472562427	0	0.000572744246784	0	0	0	0	0	0	0	0.00245386729486	0.0555377909423	0.00263442134935	0.00313671366509	0.0196389243481	0	0	0	0.0145761004956	0.0392870134594	0	0.00903350527105	0.00912621556121	0.00262853538009	0	0.00224476968663	0.0446478401607	0	0	0.00274574409665	0	0	0.00204085797669	0	0.0250815149235	0	0.00517598343685	0.00198404825205	0	0	0	0	0.00468071661771	0.00910056120127	0.0359854618734	0.0126060256803	0.165020019871	0.0117112848877	0.0212024837195	0	0.00217966229765	0	0	0.00143209027897	0	0	0	0	0	0
